cid,list_id,company,position,office,office_state,job_type
c343,nasdaq_RNWK,RealNetworks,Software Development Engineer,New York,NY,computer_science
c344,nasdaq_RP,RealPage,Software Engineer,Richardson,TX,computer_science
c345,f1000_689,Regal Beloit,Test & Software Engineer,Fort Wayne,IN,computer_science
c346,f1000_695,Regal Entertainment Group,Web Developer,Knoxville,TN,computer_science
c347,f1000_734,Rent-A-Center,Software Engineer III,Plano,TX,computer_science
c348,f1000_985,ResMed,Associate Software Engineer,San Diego,CA,computer_science
c349,nasdaq_RNG,Ringcentral,Senior Software Engineer,Boulder,CO,computer_science
c350,f1000_441,Rockwell Automation,Software Engineer,Milwaukee,WI,computer_science
c351,f1000_574,Rush Enterprises,Software Engineer,New Braunfels,TX,computer_science
c352,nasdaq_SPSC,SPS Commerce,Software Engineer,Little Falls,NJ,computer_science
c353,glassdoor_40,Sage Intacct,Sr Software Engineer,Beaverton,OR,computer_science
c354,ru_SAIA,Saia,Web Developer,Johns Creek,GA,computer_science
c355,nasdaq_SAIL,SailPoint Technologies,Software Engineer,Austin,TX,computer_science
c356,f1000_591,Sally Beauty,Sr Software Engineer,Denton,TX,computer_science
c357,f1000_413,Sanmina,Sr Software Engineer,Huntsville,AL,computer_science
c358,ru_SLB,Schlumberger,MAXWELL ACQUISITION SOFTWARE ENGINEER,Sugar Land,TX,computer_science
c359,f1000_749,Scientific Games,Software Engineer,Las Vegas,NV,computer_science
c360,f1000_396,Sealed Air,Senior Embedded Software Engineer,Charlotte,NC,computer_science
c361,forbes_52,Segment,Software Engineer - Distributed Systems,San Francisco,CA,computer_science
c362,ru_SIGI,Selective Insurance,Full Stack Web Developer,Glastonbury,CT,computer_science
c363,f1000_864,Selective Insurance Group,Full Stack Web Developer,Glastonbury,CT,computer_science
c364,nasdaq_SEND,SendGrid,Software Engineer II,Denver,CO,computer_science
c365,forbes_45,ServiceTitan,Software Engineer,Los Angeles,CA,computer_science
c366,nasdaq_SHSP,SharpSpring,Software Engineer,Gainesville,FL,computer_science
c367,nasdaq_SHOP,Shopify,Software Engineer,San Francisco,CA,computer_science
c368,nasdaq_SWIR,Sierra Wireless,Senior Software Engineer,Atlanta,GA,computer_science
c369,vault_129,Simon-Kucher & Partners,Financial Services Software Engineer,New York,NY,computer_science
c370,nasdaq_SMSI,Smith Micro Software,Software Engineer III,Pittsburgh,PA,computer_science
c371,f1000_137,Southwest Airlines,Software Developer - Automated Testing,Dallas,TX,computer_science
c372,glassdoor_97,SpaceX,Security Software Engineer,Hawthorne,CA,computer_science
c373,nasdaq_SPA,Sparton,Software Engineer III,De Leon Springs,FL,computer_science
c374,ru_SPB,Spectrum Brands,Sr AWS Full Stack Software Engineer,Lake Forest,CA,computer_science
c375,ru_SR,Spire,Senior Software Developer,Peabody,MA,computer_science
c376,f1000_859,Spirit Airlines,Manager Software Engineering - Mobile,Miramar,FL,computer_science
c377,ru_SPOK,Spok,Software Engineer - Front End,Eden Prairie,MN,computer_science
c378,glassdoor_38,Spreetail,Back End Software Engineer,Lincoln,NE,computer_science
c379,ru_STMP,Stamps.com,Software Engineer,El Segundo,CA,computer_science
c380,f1000_32,State Farm Insurance,Software Developer,Richardson,TX,computer_science
c381,f1000_270,State Street,Senior Software Engineer I,Burlington,MA,computer_science
c382,f1000_717,Steelcase,Plant IT Software Engineer,Athens,AL,computer_science
c383,nasdaq_SSYS,Stratasys,Software Engineer,Eden Prairie,MN,computer_science
c384,nasdaq_SPWR,SunPower,Software Developer - Analytics Tools,Richmond,CA,computer_science
c385,glassdoor_16,Sundance Vacations,Web/Software Developer,Wilkes-Barre,PA,computer_science
c386,f1000_883,Super Micro Computer,Software Engineer,San Jose,CA,computer_science
c387,nasdaq_SPRT,Support.com,Full-Stack Application Developer,Sunnyvale,CA,computer_science
c388,ru_SGRY,Surgery Partners,Financial Systems Software Engineer,Brentwood,TN,computer_science
c389,forbes_12,SurveyMonkey,Software Engineer II,Portland,OR,computer_science
c390,nasdaq_SWCH,Switch,Software Engineer 51106LJ,Dearborn,MI,computer_science
c391,nasdaq_SYNC,Synacor,Software Engineer II,Buffalo,NY,computer_science
c392,nasdaq_SYNA,Synaptics,Sr Software Engineer,San Jose,CA,computer_science
c393,ru_SYNH,Syneos Health,Lead Front End Developer,Newtown,PA,computer_science
c394,f1000_826,Synopsys,Software Engineer - I,Mountain View,CA,computer_science
c395,f1000_673,TD Ameritrade,UI Software Developer,Chicago,IL,computer_science
c396,ru_TRHC,Tabula Rasa Healthcare,Software Engineer - Product Validation,Moorestown,NJ,computer_science
c397,ru_TNDM,Tandem Diabetes Care,Sr Software Engineer,San Diego,CA,computer_science
c398,forbes_3,Tanium,Senior Software Engineer,Atlanta,GA,computer_science
c399,ru_TISI,Team,Software Engineer,Ann Arbor,MI,computer_science
c400,ru_TTGT,Techtarget,Software Engineer,Newton,MA,computer_science
c401,ru_TDOC,Teladoc,Software Engineer,Lewisville,TX,computer_science
c402,f1000_972,Teleflex,Front End Web Developer,Morrisville,NC,computer_science
c403,ru_TNAV,Telenav,Sr Software Engineer,Santa Clara,CA,computer_science
c404,nasdaq_TENB,Tenable,PHP Software Engineer,Columbia,MD,computer_science
c405,ru_TNC,Tennant,Embedded Software Engineering Manager,Minneapolis,MN,computer_science
c406,nasdaq_TNC,Tennant Company,Embedded Software Engineering Manager,Minneapolis,MN,computer_science
c407,ru_TER,Teradyne,Software Engineer,North Reading,MA,computer_science
c408,f1000_444,Terex,Embedded Software Developer,Redmond,WA,computer_science
c409,f1000_205,Texas Instruments,Software Engineer,Dallas,TX,computer_science
c410,f1000_199,Textron,2019 Software Engineer I,Sterling,VA,computer_science
c411,ru_TCS,The Container Store,Java Developer,Coppell,TX,computer_science
c412,ru_TVTY,Tivity Health,Senior Software Developer,Chandler,AZ,computer_science
c413,f1000_835,Toro,Software Engineer,Riverside,CA,computer_science
c414,ru_TRXC,Transenterix,Senior Software Engineer,Morrisville,NC,computer_science
c415,cnbc_10,TransferWise,Senior Java Developer,New York,NY,computer_science
c416,ru_TREX,Trex,Software Engineer,San Diego,CA,computer_science
c417,f1000_716,TriNet Group,Senior Software Engineer,Austin,TX,computer_science
c418,f1000_843,Trimble,Embedded Software Engineer,Westminster,CO,computer_science
c419,ru_TNET,Trinet,Senior Software Engineer,Dublin,CA,computer_science
c420,ru_TRUP,Trupanion,Senior Software Engineer,Seattle,WA,computer_science
c421,ru_HEAR,Turtle Beach,Software Engineer,San Jose,CA,computer_science
c422,f1000_100,Twentieth Century Fox,Software Engineer,Los Angeles,CA,computer_science
c423,nasdaq_TWLO,Twilio,Software Engineer - Voice Pay,San Francisco,CA,computer_science
c424,ru_UDR,UDR,MDM Software Developer,Highlands Ranch,CO,computer_science
c425,nasdaq_UBNT,Ubiquiti Networks,Full Stack Engineer,Draper,UT,computer_science
c426,glassdoor_67,Ultimate Software,SOFTWARE ENGINEER,San Francisco,CA,computer_science
c427,f1000_527,Under Armour,Software Engineer,Austin,TX,computer_science
c428,ru_UEIC,Universal Electronics,Software Engineer,Santa Ana,CA,computer_science
c429,ru_UVE,Universal Insurance,SOFTWARE DEVELOPER - GUIDEWIRE,Sarasota,FL,computer_science
c430,ru_USNA,Usana Health Sciences,Sr Software Engineer,Salt Lake City,UT,computer_science
c431,glassdoor_102,VI,Senior Software Engineer IV,Longmont,CO,computer_science
c432,ru_VREX,Varex Imaging,Software Engineer,Franklin Park,IL,computer_science
c433,ru_VGR,Vector,C Software Developer,East Greenwich,RI,computer_science
c434,nasdaq_VRSN,VeriSign,SOFTWARE ENGINEER - GEORGE MASON UNIVERSITY GRADUATES,Reston,VA,computer_science
c435,ru_VRAY,Viewray,Software Engineer,Mountain View,CA,computer_science
c436,f1000_692,Visteon,Senior UI Software Engineer,Grace Lake,WY,computer_science
c437,ru_VSLR,Vivint Solar,Software Engineer,Lehi,UT,computer_science
c438,forbes_42,Vlocity,Lead Software Engineer,San Francisco,CA,computer_science
c439,ru_VCRA,Vocera Communications,Software Engineer 3,Fort Wayne,IN,computer_science
c440,ru_VG,Vonage,Software Engineer III,Atlanta,GA,computer_science
c441,nasdaq_VUZI,Vuzix,Senior Software Engineer Android App,Henrietta,NY,computer_science
c442,f1000_758,Wabco,Software Engineer,Hebron,KY,computer_science
c443,ru_WAB,Wabtec,Software Engineer,Buffalo Grove,IL,computer_science
c444,ru_WAGE,Wageworks,Sr Software Engineer,Irving,TX,computer_science
c445,f1000_16,Walgreens,Software Engineer II,Deerfield,IL,computer_science
c446,ru_WEB,Web.com,Software Engineer,New York,NY,computer_science
c447,f1000_372,Wesco,ECommerce Software Developer,Pittsburgh,PA,computer_science
c448,ru_WST,West Pharmaceutical,Software Engineer,Exton,PA,computer_science
c449,f1000_477,Western Union,Senior Java Backend Developer - Payments Engineering,San Francisco,CA,computer_science
c450,ru_WHG,Westwood,BSI Software Developer - Broadcast Systems,Centennial,CO,computer_science
c451,f1000_136,Whirlpool,Software Engineer,San Jose,CA,computer_science
c452,glassdoor_34,WillowTree,Senior Software Engineer,Durham,NC,computer_science
c453,f1000_484,Windstream,Software Engineer I,Rochester,NY,computer_science
c454,ru_WTFC,Wintrust Financial,CRM Advanced Software Engineer,Rosemont,IL,computer_science
c455,nasdaq_WIT,Wipro Limited,Software Developer,Nashville,TN,computer_science
c456,nasdaq_WIX,Wix.com,Full Stack Developer Team Lead - 2910,Miami,FL,computer_science
c457,forbes_61,Workfront,Software Engineer II,Lehi,UT,computer_science
c458,ru_WRLD,World Acceptance,Software Developer,Farmington Hills,MI,computer_science
c459,ru_INT,World Fuel,Java Developer,Miami,FL,computer_science
c460,glassdoor_148,World Wide Technology,Software Engineer,New York,NY,computer_science
c461,f1000_610,Xylem,Software Engineer,Houston,TX,computer_science
c462,f1000_533,YRC Worldwide,Web Developer II,Holland,MI,computer_science
c463,ru_ZAGG,Zagg,Lead Software Engineer,Midvale,UT,computer_science
c464,ru_ZAYO,Zayo,Sr Software Developer,Boulder,CO,computer_science
c465,f1000_638,Zebra Technologies,Software Engineer - I,Holtsville,NY,computer_science
c466,nasdaq_ZEN,Zendesk,Staff Software Engineer,Madison,WI,computer_science
c467,cnbc_24,Zipline,Web Developer,Columbus,OH,computer_science
c468,nasdaq_ZUO,Zuora,Software Engineer,San Mateo,CA,computer_science
c469,nasdaq_IPAS,iPass,Javascript Engineer,Oak Brook,IL,computer_science
c470,nasdaq_JCOM,j2 Global,Software Engineer,Clearwater,FL,computer_science
c471,glassdoor_58,lululemon,Senior Software Engineer,Seattle,WA,computer_science
c472,ru_FLWS,1-800-Flowers.com,Data Scientist,Melrose Park,IL,data_science
c473,glassdoor_25,23andMe,Software Engineer - Machine Learning,Mountain View,CA,data_science
c474,nasdaq_TWOU,2U,Director - Machine Learning Engineering,New York,NY,data_science
c475,f1000_93,3M,Data Scientist,Maplewood,MN,data_science
c476,nasdaq_EGHT,8X8,Machine Learning Engineer,San Jose,CA,data_science
c477,ru_EGHT,8X8 Inc,Machine Learning Engineer,San Jose,CA,data_science
c478,glassdoor_103,ABC Supply Co,Data Scientist,Chicago,IL,data_science
c479,f1000_239,ADP,Data Scientist,Alpharetta,GA,data_science
c480,f1000_54,AIG,Data Scientist I,New York,NY,data_science
c481,f1000_762,AMC Networks,Dir - Research,New York,NY,data_science
c482,f1000_8,AT&T,Senior-Data Scientist,Plano,TX,data_science
c483,f1000_110,AbbVie,Data Science Program Lead,Lake County,IL,data_science
c484,f1000_134,Abbott Laboratories,Data Scientist,Abbott Park,IL,data_science
c485,ru_AXDX,Accelerate Diagnostics,Quality Assurance Scientist,Tucson,AZ,data_science
c486,ru_XLRN,Acceleron Pharma,Senior Clinical Scientist,Cambridge,MA,data_science
c487,vault_109,Accenture,Cloud Data Scientist,San Francisco,CA,data_science
c488,ru_ACRS,Aclaris Therapeutics,Scientist,St. Louis,MO,data_science
c489,ru_ACXM,Acxiom,Principal Data Scientist,Conway,AR,data_science
c490,ru_ADMA,Adma Biologics,Scientist I - Analytical Development,Boca Raton,FL,data_science
c491,nasdaq_ADBE,Adobe,Data Scientist,San Jose,CA,data_science
c492,f1000_291,Advance Auto Parts,Data Scientist,Raleigh,NC,data_science
c493,f1000_564,Advanced Micro Devices,Machine Learning Software Development Engineer - 73453,Santa Clara,CA,data_science
c494,ru_ASIX,Advansix,Senior R&D Scientist 2,Colonial Heights,VA,data_science
c495,f1000_160,Aecom,Scientist 3,Carlsbad,NM,data_science
c496,ru_AGLE,Aeglea Biotherapeutics,Market Research & Analytics Lead,Austin,TX,data_science
c497,ru_AERI,Aerie Pharmaceuticals,Sr Associate Scientist,Durham,NC,data_science
c498,f1000_42,Aetna,Data Scientist,Hartford,CT,data_science
c499,f1000_125,Aflac,Data Science Analyst II,Columbus,GA,data_science
c500,f1000_575,Agilent Technologies,R&D Data Engineer,Santa Clara,CA,data_science
c501,ru_AGIO,Agios Pharmaceuticals,Bioinformatics Scientist,Cambridge,MA,data_science
c502,ru_AKCA,Akcea Therapeutics,Sr Clinical Scientist - Clinical Development,Cambridge,MA,data_science
c503,ru_AKBA,Akebia Therapeutics,Senior Formulation Scientist - Tech Ops,Cambridge,MA,data_science
c504,ru_ALG,Alamo,Data Scientist - Own All Our Big Data Initiatives,Austin,TX,data_science
c505,ru_AIN,Albany,Research Scientist,Rensselaer,NY,data_science
c506,f1000_653,Albemarle,Data Scientist,Charlotte,NC,data_science
c507,f1000_48,Albertsons,Lead Data Scientist,Pleasanton,CA,data_science
c508,ru_ALDR,Alder Biopharmaceuticals,Process Engineer/Scientist,Bothell,WA,data_science
c509,ru_ALDX,Aldeyra Therapeutics,Clinical Scientist,Lexington,MA,data_science
c510,f1000_834,Alere,Data Scientist,San Diego,CA,data_science
c511,f1000_713,Alexion Pharmaceuticals,Research Scientist II - Biomarkers,New Haven,CT,data_science
c512,ru_ALGN,Align Technology,Director - Machine Learning,Raleigh,NC,data_science
c513,ru_ALKS,Alkermes,Senior Clinical Data Scientist,Waltham,MA,data_science
c514,ru_ALGT,Allegiant Travel,Data Scientist,Las Vegas,NV,data_science
c515,ru_AGN,Allergan,Sr Scientist - Biologics Development,Irvine,CA,data_science
c516,f1000_955,Alliance,Data Scientist,San Diego,CA,data_science
c517,f1000_83,Allstate,Senior Data Scientist,Charlotte,NC,data_science
c518,f1000_285,Ally Financial,Data Scientist,Charlotte,NC,data_science
c519,nasdaq_AYX,Alteryx,Data Engineer,Irvine,CA,data_science
c520,f1000_11,Amazon,Data Scientist,Herndon,VA,data_science
c521,f1000_430,Ameren,Data Scientist,St. Louis,MO,data_science
c522,ru_AIG,American,Data Scientist,Orlando,FL,data_science
c523,f1000_629,American Eagle Outfitters,Data Scientist,Pittsburgh,PA,data_science
c524,f1000_85,American Express,Director - Data Science,New York,NY,data_science
c525,f1000_238,Ameriprise Financial,Vice President - Data Scientist - Auto & Home,Green Bay,WI,data_science
c526,f1000_122,Amgen,Core Data Scientist,Thousand Oaks,CA,data_science
c527,ru_FOLD,Amicus Therapeutics,Senior Clinical Scientist,Cranbury,NJ,data_science
c528,ru_AMRX,Amneal Pharmaceuticals,Scientist III - Quality Control,Branchburg,NJ,data_science
c529,ru_AMRS,Amyris,Scientist 2 - Fermentation,Emeryville,CA,data_science
c530,f1000_343,Anadarko Petroleum,Analytics and Data Science Supervisor - DJ Basin Subsurface & Technology,Denver,CO,data_science
c531,f1000_659,Analog Devices,Machine Learning and AI Research Scientist,Boston,MA,data_science
c532,vault_118,Analysis Group,Data Scientist,Boston,MA,data_science
c533,nasdaq_PLAN,Anaplan,Principal Machine Learning Engineer,San Francisco,CA,data_science
c534,f1000_28,Anthem,Principal Data Scientist-PS17103,Chicago,IL,data_science
c535,cnbc_47,Apeel Sciences,Field Application Scientist,Santa Barbara,CA,data_science
c536,glassdoor_107,AppDynamics,Data Engineer,San Francisco,CA,data_science
c537,nasdaq_APPF,AppFolio,Senior Software Engineer - Machine Learning,Santa Barbara,CA,data_science
c538,f1000_2,Apple,Data Scientist,Austin,TX,data_science
c539,f1000_264,Applied Materials,People Analytics Data Scientist,Santa Clara,CA,data_science
c540,ru_APTV,Aptiv,Senior Data Scientist,Troy,MI,data_science
c541,ru_RCUS,Arcus Biosciences,Clinical Scientist,Hayward,CA,data_science
c542,ru_ARGO,Argo Group,Data Scientist,New York,NY,data_science
c543,ru_ARRY,Array Biopharma,BioPhysics Scientist,Boulder,CO,data_science
c544,forbes_62,Asana,Data Scientist - Growth,San Francisco,CA,data_science
c545,nasdaq_AZPN,Aspen Technology,Data Scientist,Houston,TX,data_science
c546,ru_ASMB,Assembly Biosciences,Research Associate II,South San Francisco,CA,data_science
c547,ru_ATRA,Atara Biotherapeutics,Senior Scientist - Viral Vector Process Development,Thousand Oaks,CA,data_science
c548,ru_ATNX,Athenex,Clinical Pharmacology Data Scientist,Cranford,NJ,data_science
c549,ru_ATHX,Athersys,Associate Scientist - Pharmaceutical/Biotech,Cleveland,OH,data_science
c550,nasdaq_TEAM,Atlassian,Principal Data Scientist - Experimentation Platform,San Francisco,CA,data_science
c551,ru_ATRC,Atricure,Senior Clinical Research Associate,Minneapolis,MN,data_science
c552,f1000_397,Auto-Owners Insurance,Data Scientist,Lansing,MI,data_science
c553,f1000_927,Autodesk,Data Scientist,San Francisco,CA,data_science
c554,forbes_37,Automation Anywhere,Researcher - Sr UX,San Jose,CA,data_science
c555,nasdaq_AVLR,Avalara,Sr UX Researcher,Seattle,WA,data_science
c556,f1000_620,Avaya,Data Scientist,Thornton,CO,data_science
c557,ru_CDMO,Avid Bioservices,Scientist/Sr Scientist - Downstream Process Development,Tustin,CA,data_science
c558,nasdaq_AVID,Avid Technology,Sr Data Engineer,Burlington,MA,data_science
c559,forbes_41,AvidXchange,Data Scientist,Sandy,UT,data_science
c560,ru_CAR,Avis Budget,Decision Scientist,Parsippany,NJ,data_science
c561,f1000_318,Avis Budget Group,Decision Scientist,Parsippany,NJ,data_science
c562,f1000_443,Avon Products,Toxicology Analyst/Clinical Scientist 1,Suffern,NY,data_science
c563,ru_AXTA,Axalta Coating Systems,Senior Scientist,Philadelphia,PA,data_science
c564,f1000_244,BB&T,Data Scientist,Charlotte,NC,data_science
c565,f1000_176,BNY Mellon,Senior Principal - Data Scientist and Quantitative Analyst,Boston,MA,data_science
c566,nasdaq_BOX,BOX,Lead User Researcher,Redwood City,CA,data_science
c567,nasdaq_BIDU,Baidu,Machine Learning Research Scientist,Sunnyvale,CA,data_science
c568,vault_101,Bain & Company,Primary Researcher,Boston,MA,data_science
c569,f1000_284,Baker Hughes,Sr Data Scientist-LPB,Houston,TX,data_science
c570,f1000_305,Ball,Data Scientist I,Boulder,CO,data_science
c571,nasdaq_BAND,Bandwidth,Data Engineer,Raleigh,NC,data_science
c572,f1000_25,Bank of America,Data Scientist I,Charlotte,NC,data_science
c573,ru_BANR,Banner,Research Compliance Analyst,Phoenix,AZ,data_science
c574,f1000_280,Baxter,Data Scientist I,Round Lake,IL,data_science
c575,f1000_224,Becton Dickinson,Senior Data Scientist - Operations Researcher,San Diego,CA,data_science
c576,ru_BDX,Becton Dickinson & Company,Senior Data Scientist - Operations Researcher,San Diego,CA,data_science
c577,f1000_845,Belden,Research & Development Early Career Leadership Program,Fremont,CA,data_science
c578,ru_BLCM,Bellicum Pharmaceuticals,Senior Clinical Scientist,Houston,TX,data_science
c579,f1000_71,Best Buy,Data Scientist - Pricing,Richfield,MN,data_science
c580,ru_TECH,Bio-Techne,Data Engineer,Centennial,CO,data_science
c581,f1000_247,Biogen,Associate Director - Enterprise Analytics & Data Science,Cambridge,MA,data_science
c582,ru_BEAT,Biotelemetry,BioTel Research,Rockville,MD,data_science
c583,nasdaq_BKI,Black Knight,Data Scientist I,Philadelphia,PA,data_science
c584,f1000_254,BlackRock,Senior Data Scientist,Atlanta,GA,data_science
c585,f1000_965,Blackhawk Network,Staff Data Engineer - BI Analytics,Portland,ME,data_science
c586,ru_BLUE,Bluebird Bio,Bioinformatics Engineer - Data Sciences,Cambridge,MA,data_science
c587,ru_BPMC,Blueprint Medicines,Scientist - Biology,Cambridge,MA,data_science
c588,f1000_23,Boeing,Senior Data Scientist,Bellevue,WA,data_science
c589,f1000_480,Booz Allen Hamilton,Data Scientist,North Charleston,SC,data_science
c590,ru_SAM,Boston Beer,Sensory Scientist,Boston,MA,data_science
c591,glassdoor_54,Boston Consulting Group,Expert Data Scientist,Chicago,IL,data_science
c592,f1000_326,Boston Scientific,Senior Research Scientist,Arden Hills,MN,data_science
c593,hedge_0,Bridgewater Associates,Recruiting Data Scientist,Stamford,CT,data_science
c594,f1000_146,Bristol-Myers Squibb,Data Scientist,Devens,MA,data_science
c595,nasdaq_AVGO,Broadcom,Data Scientist,San Diego,CA,data_science
c596,ru_BRKR,Bruker,Sales Applications Scientist /Tribology ,San Jose,CA,data_science
c597,ru_BWXT,Bwx Technologies,Machine Learning/Electrical Engineer,Oak Ridge,TN,data_science
c598,f1000_582,CA,DATA SCIENTIST,Fenton,MO,data_science
c599,f1000_614,CACI,Data Scientist,Austin,TX,data_science
c600,nasdaq_CEVA,CEVA,Scientist II,Kansas City,KS,data_science
c601,ru_CIT,CIT,AVP - Analytics and Data Science,Pasadena,CA,data_science
c602,f1000_549,CIT Group,AVP - Analytics and Data Science,Pasadena,CA,data_science
c603,ru_CME,CME,Manager of Data Science,Chicago,IL,data_science
c604,f1000_632,CME Group,Manager of Data Science,Chicago,IL,data_science
c605,f1000_6,CVS Health,Analytics - Senior Data Scientist Machine Learning,Woonsocket,RI,data_science
c606,f1000_991,Cadence Design Systems,Machine Learning Software Architect,Pittsburgh,PA,data_science
c607,ru_CRC,California Resources,Data Engineer,Bakersfield,CA,data_science
c608,ru_CLXT,Calyxt,Research Associate - Molecular Biology,Roseville,MN,data_science
c609,ru_ABCD,Cambium Learning,Director - Research & Evaluation,Tucson,AZ,data_science
c610,ru_CBM,Cambrex,Data Review Scientist,Charles City,IA,data_science
c611,f1000_338,Campbell Soup,Scientist,Bakersfield,CA,data_science
c612,ru_CMD,Cantel Medical,Principal Scientist,Rochester,NY,data_science
c613,f1000_99,Capital One,Data Scientist,McLean,VA,data_science
c614,nasdaq_CARG,CarGurus,Data Scientist,Cambridge,MA,data_science
c615,f1000_173,CarMax,Sr Data Scientist,Richmond,VA,data_science
c616,nasdaq_CBLK,Carbon Black,Threat Data Engineer,Boulder,CO,data_science
c617,f1000_14,Cardinal Health,Product Development Scientist,Hazelwood,MO,data_science
c618,nasdaq_CDLX,Cardlytics,Senior Big Data Engineer,Atlanta,GA,data_science
c619,ru_CDNA,Caredx,Director/Sr Director of Data Science,Brisbane,CA,data_science
c620,ru_CVNA,Carvana,Data Science Engineer,Tempe,AZ,data_science
c621,f1000_978,Catalent,Scientist,Saint Petersburg,FL,data_science
c622,ru_CBIO,Catalyst Biosciences,Director - Translational Research,South San Francisco,CA,data_science
c623,ru_CBRE,Cbre,Data Scientist,Atlanta,GA,data_science
c624,f1000_253,Celgene,Senior Scientist - CAR T Biological Data Science,Township of Warren,NJ,data_science
c625,ru_CELH,Celsius,Scientist - Single Cell Genomics,Cambridge,MA,data_science
c626,glassdoor_90,Cengage,Data Scientist,Boston,MA,data_science
c627,f1000_65,Centene,Data Scientist II,St. Louis,MO,data_science
c628,f1000_159,CenturyLink,Lead Data Scientist,Littleton,CO,data_science
c629,f1000_529,Cerner,Data Scientist,Malvern,PA,data_science
c630,f1000_356,Charles Schwab,Data Scientist,Chicago,IL,data_science
c631,nasdaq_CMCM,Cheetah Mobile,Chief Scientist - AI,Palo Alto,CA,data_science
c632,f1000_481,Chemours,Process Analyzer Engineer / Scientist,Wilmington,DE,data_science
c633,ru_LNG,Cheniere Energy,Analyst - Market Research,Houston,TX,data_science
c634,f1000_18,Chevron,Product Development Scientist/Engineer,Richmond,CA,data_science
c635,f1000_598,Chipotle Mexican Grill,Data Scientist - Enterprise Analytics,Newport Beach,CA,data_science
c636,ru_CHH,Choice Hotels,Data Engineer 3,Phoenix,AZ,data_science
c637,f1000_651,Church & Dwight,Senior Manager - Market Research,Ewing,NJ,data_science
c638,vault_139,Cicero Group,Market Research Specialist 1,Salt Lake City,UT,data_science
c639,f1000_69,Cigna,Data Scientist,Santa Monica,CA,data_science
c640,ru_CMPR,Cimpress,Lead Data Scientist,Waltham,MA,data_science
c641,f1000_59,Cisco,Data Scientist,San Jose,CA,data_science
c642,nasdaq_CISN,Cision,Media Research Project Manager,Ann Arbor,MI,data_science
c643,hedge_16,Citadel,Data Engineer,Chicago,IL,data_science
c644,f1000_29,Citi,Data Scientist,New York,NY,data_science
c645,ru_CIA,Citizens,Senior Market Research Partner,Dedham,MA,data_science
c646,ru_CHCO,City,Data Scientist,Kansas City,MO,data_science
c647,f1000_452,Clorox,Data Engineer V,Pleasanton,CA,data_science
c648,nasdaq_CLDR,Cloudera,Software Engineer in Test - Machine Learning,Palo Alto,CA,data_science
c649,forbes_11,Cloudflare,Data Scientist,Austin,TX,data_science
c650,ru_CDXS,Codexis,Scientist - Biochemistry,Redwood City,CA,data_science
c651,ru_CWBR,Cohbar,Scientist/Senior Scientist Drug Discovery,Menlo Park,CA,data_science
c652,ru_CHRS,Coherus Biosciences,Scientist/Sr Scientist,Camarillo,CA,data_science
c653,f1000_181,Colgate-Palmolive,Data Scientist,Piscataway,NJ,data_science
c654,f1000_30,Comcast,VP - Data Science,Philadelphia,PA,data_science
c655,glassdoor_81,Compass,Machine Learning Scientist,New York,NY,data_science
c656,f1000_196,Conagra Brands,Sr Data Scientist,Chicago,IL,data_science
c657,ru_CNCE,Concert Pharmaceuticals,Scientist/Senior Scientist - Analytical Chemistry,Lexington,MA,data_science
c658,ru_CNDT,Conduent,Data Scientist II,Florham Park,NJ,data_science
c659,forbes_30,Confluent,Data Scientist,Palo Alto,CA,data_science
c660,f1000_947,Cooper,Senior Research Scientist,Livonia,MI,data_science
c661,ru_CPRT,Copart,Senior Data Engineer,Dallas,TX,data_science
c662,ru_CRBP,Corbus Pharmaceuticals,QC Associate Scientist/Scientist,Norwood,MA,data_science
c663,ru_CORT,Corcept Therapeutics,Clinical Research Associate II,Menlo Park,CA,data_science
c664,f1000_951,CoreLogic,Principal - Data Scientist,San Diego,CA,data_science
c665,vault_150,Cornerstone Research,Research Engineer,Miamisburg,OH,data_science
c666,f1000_297,Corning,Data Scientist,Corning,NY,data_science
c667,ru_CSGP,Costar,Senior Machine Learning Developer,Richmond,VA,data_science
c668,f1000_557,Coty,Senior Scientist - New Product Development,Los Angeles,CA,data_science
c669,f1000_656,Country Financial,Machine Learning/Data Engineer,Bloomington,IL,data_science
c670,cnbc_41,Coursera,Senior Data Scientist - Machine Learning,Mountain View,CA,data_science
c671,f1000_766,Crane,Research Technician,Dalton,MA,data_science
c672,nasdaq_CRAY,Cray,Senior Data Scientist,Seattle,WA,data_science
c673,bi_0,Credit Karma,Senior Director - Data Science,San Francisco,CA,data_science
c674,nasdaq_CREE,Cree,R&D Research Scientist,Durham,NC,data_science
c675,f1000_332,Crown,Data Scientist,New Bremen,OH,data_science
c676,ru_CRY,Cryolife,Senior Project Manager - Clinical Research,Kennesaw,GA,data_science
c677,ru_CUBE,Cubesmart,Data Scientist,Malvern,PA,data_science
c678,ru_CUB,Cubic,Data Scientist,Austin,TX,data_science
c679,f1000_158,Cummins,Data Scientist Director - Senior Technical Leader,Columbus,IN,data_science
c680,forbes_17,Cylance,Sr Data Engineer,Irvine,CA,data_science
c681,ru_CYTK,Cytokinetics,Scientist - Pharmacology,South San Francisco,CA,data_science
c682,ru_CTMX,Cytomx Therapeutics,Sr Clinical Research Associate,San Francisco,CA,data_science
c683,f1000_185,DISH Network,Data Science Lead,American Fork,UT,data_science
c684,f1000_771,DSW,Data Scientist,Columbus,OH,data_science
