list_id,company,raw_company,rank,source,job_type
nasdaq_MSFT,Microsoft Corporation,Microsoft Corporation,1.0,nasdaq_tech,data_science_b
nasdaq_GOOG,Alphabet,Alphabet Inc.,2.0,nasdaq_tech,data_science_b
nasdaq_AAPL,Apple,Apple Inc.,3.0,nasdaq_tech,data_science_b
nasdaq_FB,Facebook,"Facebook, Inc.",4.0,nasdaq_tech,data_science_b
nasdaq_INTC,Intel Corporation,Intel Corporation,5.0,nasdaq_tech,data_science_b
nasdaq_CSCO,Cisco Systems,"Cisco Systems, Inc.",6.0,nasdaq_tech,data_science_b
nasdaq_TSM,Taiwan Semiconductor Manufacturing Company,Taiwan Semiconductor Manufacturing Company Ltd.,7.0,nasdaq_tech,data_science_b
nasdaq_ORCL,Oracle Corporation,Oracle Corporation,8.0,nasdaq_tech,data_science_b
nasdaq_SAP,SAP SE,SAP SE,9.0,nasdaq_tech,data_science_b
nasdaq_ADBE,Adobe,Adobe Inc.,10.0,nasdaq_tech,data_science_b
nasdaq_CRM,Salesforce.com Inc,Salesforce.com Inc,11.0,nasdaq_tech,data_science_b
nasdaq_IBM,International Business Machines Corporation,International Business Machines Corporation,12.0,nasdaq_tech,data_science_b
nasdaq_AVGO,Broadcom,Broadcom Inc.,13.0,nasdaq_tech,data_science_b
nasdaq_TXN,Texas Instruments Incorporated,Texas Instruments Incorporated,14.0,nasdaq_tech,data_science_b
nasdaq_NVDA,NVIDIA Corporation,NVIDIA Corporation,15.0,nasdaq_tech,data_science_b
nasdaq_QCOM,QUALCOMM Incorporated,QUALCOMM Incorporated,16.0,nasdaq_tech,data_science_b
nasdaq_VMW,Vmware,"Vmware, Inc.",17.0,nasdaq_tech,data_science_b
nasdaq_ADP,Automatic Data Processing,"Automatic Data Processing, Inc.",18.0,nasdaq_tech,data_science_b
nasdaq_INTU,Intuit,Intuit Inc.,19.0,nasdaq_tech,data_science_b
nasdaq_BIDU,Baidu,"Baidu, Inc.",20.0,nasdaq_tech,data_science_b
nasdaq_INFY,Infosys Limited,Infosys Limited,21.0,nasdaq_tech,data_science_b
nasdaq_ITW,Illinois Tool Works,Illinois Tool Works Inc.,22.0,nasdaq_tech,data_science_b
nasdaq_MU,Micron Technology,"Micron Technology, Inc.",23.0,nasdaq_tech,data_science_b
nasdaq_AABA,Altaba,Altaba Inc.,24.0,nasdaq_tech,data_science_b
nasdaq_CTSH,Cognizant Technology Solutions Corporation,Cognizant Technology Solutions Corporation,25.0,nasdaq_tech,data_science_b
nasdaq_WDAY,Workday,"Workday, Inc.",26.0,nasdaq_tech,data_science_b
nasdaq_ATVI,"Activision Blizzard, Inc","Activision Blizzard, Inc",27.0,nasdaq_tech,data_science_b
nasdaq_NOW,ServiceNow,"ServiceNow, Inc.",28.0,nasdaq_tech,data_science_b
nasdaq_NOK,Nokia Corporation,Nokia Corporation,29.0,nasdaq_tech,data_science_b
nasdaq_AMAT,Applied Materials,"Applied Materials, Inc.",30.0,nasdaq_tech,data_science_b
nasdaq_ADI,Analog Devices,"Analog Devices, Inc.",31.0,nasdaq_tech,data_science_b
nasdaq_HPQ,HP,HP Inc.,32.0,nasdaq_tech,data_science_b
nasdaq_DELL,Dell Technologies,Dell Technologies Inc.,33.0,nasdaq_tech,data_science_b
nasdaq_RHT,Red Hat,"Red Hat, Inc.",34.0,nasdaq_tech,data_science_b
nasdaq_ETN,"Eaton Corporation, PLC","Eaton Corporation, PLC",35.0,nasdaq_tech,data_science_b
nasdaq_ADSK,Autodesk,"Autodesk, Inc.",36.0,nasdaq_tech,data_science_b
nasdaq_FISV,Fiserv,"Fiserv, Inc.",37.0,nasdaq_tech,data_science_b
nasdaq_EA,Electronic Arts,Electronic Arts Inc.,38.0,nasdaq_tech,data_science_b
nasdaq_SQ,Square,"Square, Inc.",39.0,nasdaq_tech,data_science_b
nasdaq_TWTR,Twitter,"Twitter, Inc.",40.0,nasdaq_tech,data_science_b
nasdaq_NXPI,NXP Semiconductors N.V.,NXP Semiconductors N.V.,41.0,nasdaq_tech,data_science_b
nasdaq_WIT,Wipro Limited,Wipro Limited,42.0,nasdaq_tech,data_science_b
nasdaq_XLNX,Xilinx,"Xilinx, Inc.",43.0,nasdaq_tech,data_science_b
nasdaq_TEAM,Atlassian Corporation Plc,Atlassian Corporation Plc,44.0,nasdaq_tech,data_science_b
nasdaq_LRCX,Lam Research Corporation,Lam Research Corporation,45.0,nasdaq_tech,data_science_b
nasdaq_AMD,Advanced Micro Devices,"Advanced Micro Devices, Inc.",46.0,nasdaq_tech,data_science_b
nasdaq_HPE,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,47.0,nasdaq_tech,data_science_b
nasdaq_INFO,IHS Markit,IHS Markit Ltd.,48.0,nasdaq_tech,data_science_b
nasdaq_VRSN,VeriSign,"VeriSign, Inc.",49.0,nasdaq_tech,data_science_b
nasdaq_MSI,Motorola Solutions,"Motorola Solutions, Inc.",50.0,nasdaq_tech,data_science_b
nasdaq_PANW,Palo Alto Networks,"Palo Alto Networks, Inc.",51.0,nasdaq_tech,data_science_b
nasdaq_VRSK,Verisk Analytics,"Verisk Analytics, Inc.",52.0,nasdaq_tech,data_science_b
nasdaq_MCHP,Microchip Technology Incorporated,Microchip Technology Incorporated,53.0,nasdaq_tech,data_science_b
nasdaq_CERN,Cerner Corporation,Cerner Corporation,54.0,nasdaq_tech,data_science_b
nasdaq_SPLK,Splunk,Splunk Inc.,55.0,nasdaq_tech,data_science_b
nasdaq_OMC,Omnicom Group,Omnicom Group Inc.,56.0,nasdaq_tech,data_science_b
nasdaq_DXC,DXC Technology Company,DXC Technology Company,57.0,nasdaq_tech,data_science_b
nasdaq_CHKP,Check Point Software Technologies,Check Point Software Technologies Ltd.,58.0,nasdaq_tech,data_science_b
nasdaq_ANET,Arista Networks,"Arista Networks, Inc.",59.0,nasdaq_tech,data_science_b
nasdaq_NTAP,NetApp,"NetApp, Inc.",60.0,nasdaq_tech,data_science_b
nasdaq_SHOP,Shopify,Shopify Inc.,61.0,nasdaq_tech,data_science_b
nasdaq_MXIM,Maxim Integrated Products,"Maxim Integrated Products, Inc.",62.0,nasdaq_tech,data_science_b
nasdaq_WPP,WPP plc,WPP plc,63.0,nasdaq_tech,data_science_b
nasdaq_VEEV,Veeva Systems,Veeva Systems Inc.,64.0,nasdaq_tech,data_science_b
nasdaq_CTXS,Citrix Systems,"Citrix Systems, Inc.",65.0,nasdaq_tech,data_science_b
nasdaq_LLL,L3 Technologies,"L3 Technologies, Inc.",66.0,nasdaq_tech,data_science_b
nasdaq_SNPS,Synopsys,"Synopsys, Inc.",67.0,nasdaq_tech,data_science_b
nasdaq_ANSS,ANSYS,"ANSYS, Inc.",68.0,nasdaq_tech,data_science_b
nasdaq_SYMC,Symantec Corporation,Symantec Corporation,69.0,nasdaq_tech,data_science_b
nasdaq_STM,STMicroelectronics N.V.,STMicroelectronics N.V.,70.0,nasdaq_tech,data_science_b
nasdaq_CDNS,Cadence Design Systems,"Cadence Design Systems, Inc.",71.0,nasdaq_tech,data_science_b
nasdaq_FTNT,Fortinet,"Fortinet, Inc.",72.0,nasdaq_tech,data_science_b
nasdaq_SWKS,Skyworks Solutions,"Skyworks Solutions, Inc.",73.0,nasdaq_tech,data_science_b
nasdaq_MTCH,Match Group,"Match Group, Inc.",74.0,nasdaq_tech,data_science_b
nasdaq_TTWO,Take-Two Interactive Software,"Take-Two Interactive Software, Inc.",75.0,nasdaq_tech,data_science_b
nasdaq_SSNC,SS&C Technologies Holdings,"SS&C Technologies Holdings, Inc.",76.0,nasdaq_tech,data_science_b
nasdaq_STX,Seagate Technology PLC,Seagate Technology PLC,77.0,nasdaq_tech,data_science_b
nasdaq_WDC,Western Digital Corporation,Western Digital Corporation,78.0,nasdaq_tech,data_science_b
nasdaq_DOV,Dover Corporation,Dover Corporation,79.0,nasdaq_tech,data_science_b
nasdaq_MRVL,Marvell Technology Group,Marvell Technology Group Ltd.,80.0,nasdaq_tech,data_science_b
nasdaq_ASML,ASML Holding N.V.,ASML Holding N.V.,81.0,nasdaq_tech,data_science_b
nasdaq_GDDY,GoDaddy,GoDaddy Inc.,82.0,nasdaq_tech,data_science_b
nasdaq_PTC,PTC,PTC Inc.,83.0,nasdaq_tech,data_science_b
nasdaq_DATA,Tableau Software,"Tableau Software, Inc.",84.0,nasdaq_tech,data_science_b
nasdaq_FFIV,F5 Networks,"F5 Networks, Inc.",85.0,nasdaq_tech,data_science_b
nasdaq_JKHY,Jack Henry & Associates,"Jack Henry & Associates, Inc.",86.0,nasdaq_tech,data_science_b
nasdaq_JNPR,Juniper Networks,"Juniper Networks, Inc.",87.0,nasdaq_tech,data_science_b
nasdaq_YNDX,Yandex N.V.,Yandex N.V.,88.0,nasdaq_tech,data_science_b
nasdaq_TWLO,Twilio,Twilio Inc.,89.0,nasdaq_tech,data_science_b
nasdaq_URI,United Rentals,"United Rentals, Inc.",90.0,nasdaq_tech,data_science_b
nasdaq_OTEX,Open Text Corporation,Open Text Corporation,91.0,nasdaq_tech,data_science_b
nasdaq_ATHM,Autohome,Autohome Inc.,92.0,nasdaq_tech,data_science_b
nasdaq_DBX,Dropbox,"Dropbox, Inc.",93.0,nasdaq_tech,data_science_b
nasdaq_ZBRA,Zebra Technologies Corporation,Zebra Technologies Corporation,94.0,nasdaq_tech,data_science_b
nasdaq_LN,LINE Corporation,LINE Corporation,95.0,nasdaq_tech,data_science_b
nasdaq_IPG,Interpublic Group of Companies,"Interpublic Group of Companies, Inc. (The)",96.0,nasdaq_tech,data_science_b
nasdaq_DOX,Amdocs Limited,Amdocs Limited,97.0,nasdaq_tech,data_science_b
nasdaq_WUBA,58.com,58.com Inc.,98.0,nasdaq_tech,data_science_b
nasdaq_LDOS,Leidos Holdings,"Leidos Holdings, Inc.",99.0,nasdaq_tech,data_science_b
nasdaq_NTNX,Nutanix,"Nutanix, Inc.",100.0,nasdaq_tech,data_science_b
nasdaq_SNAP,Snap,Snap Inc.,101.0,nasdaq_tech,data_science_b
nasdaq_ULTI,The Ultimate Software Group,"The Ultimate Software Group, Inc.",102.0,nasdaq_tech,data_science_b
nasdaq_MFGP,Micro Focus Intl PLC,Micro Focus Intl PLC,103.0,nasdaq_tech,data_science_b
nasdaq_QRVO,Qorvo,"Qorvo, Inc.",104.0,nasdaq_tech,data_science_b
nasdaq_ASX,ASE Technology Holding,"ASE Technology Holding Co., Ltd.",105.0,nasdaq_tech,data_science_b
nasdaq_ON,ON Semiconductor Corporation,ON Semiconductor Corporation,106.0,nasdaq_tech,data_science_b
nasdaq_FDS,FactSet Research Systems,FactSet Research Systems Inc.,107.0,nasdaq_tech,data_science_b
nasdaq_TRIP,TripAdvisor,"TripAdvisor, Inc.",108.0,nasdaq_tech,data_science_b
nasdaq_EBIX,Ebix,"Ebix, Inc.",109.0,nasdaq_tech,data_science_b
nasdaq_OKTA,Okta,"Okta, Inc.",110.0,nasdaq_tech,data_science_b
nasdaq_UBNT,Ubiquiti Networks,"Ubiquiti Networks, Inc.",111.0,nasdaq_tech,data_science_b
nasdaq_PAYC,Paycom Software,"Paycom Software, Inc.",112.0,nasdaq_tech,data_science_b
nasdaq_DOCU,DocuSign,"DocuSign, Inc.",113.0,nasdaq_tech,data_science_b
nasdaq_PAGS,PagSeguro Digital,PagSeguro Digital Ltd.,114.0,nasdaq_tech,data_science_b
nasdaq_TYL,Tyler Technologies,"Tyler Technologies, Inc.",115.0,nasdaq_tech,data_science_b
nasdaq_RHI,Robert Half International,Robert Half International Inc.,116.0,nasdaq_tech,data_science_b
nasdaq_EPAM,EPAM Systems,"EPAM Systems, Inc.",117.0,nasdaq_tech,data_science_b
nasdaq_PNR,Pentair plc.,Pentair plc.,118.0,nasdaq_tech,data_science_b
nasdaq_BKI,Black Knight,"Black Knight, Inc.",119.0,nasdaq_tech,data_science_b
nasdaq_RNG,Ringcentral,"Ringcentral, Inc.",120.0,nasdaq_tech,data_science_b
nasdaq_IPGP,IPG Photonics Corporation,IPG Photonics Corporation,121.0,nasdaq_tech,data_science_b
nasdaq_AER,Aercap Holdings N.V.,Aercap Holdings N.V.,122.0,nasdaq_tech,data_science_b
nasdaq_GWRE,Guidewire Software,"Guidewire Software, Inc.",123.0,nasdaq_tech,data_science_b
nasdaq_ZEN,Zendesk,"Zendesk, Inc.",124.0,nasdaq_tech,data_science_b
nasdaq_IDTI,Integrated Device Technology,"Integrated Device Technology, Inc.",125.0,nasdaq_tech,data_science_b
nasdaq_AZPN,Aspen Technology,"Aspen Technology, Inc.",126.0,nasdaq_tech,data_science_b
nasdaq_NATI,National Instruments Corporation,National Instruments Corporation,127.0,nasdaq_tech,data_science_b
nasdaq_SABR,Sabre Corporation,Sabre Corporation,128.0,nasdaq_tech,data_science_b
nasdaq_MIDD,The Middleby Corporation,The Middleby Corporation,129.0,nasdaq_tech,data_science_b
nasdaq_STNE,StoneCo,StoneCo Ltd.,130.0,nasdaq_tech,data_science_b
nasdaq_ZS,Zscaler,"Zscaler, Inc.",131.0,nasdaq_tech,data_science_b
nasdaq_LOGI,Logitech International S.A.,Logitech International S.A.,132.0,nasdaq_tech,data_science_b
nasdaq_TTD,The Trade Desk,"The Trade Desk, Inc.",133.0,nasdaq_tech,data_science_b
nasdaq_HUBS,HubSpot,"HubSpot, Inc.",134.0,nasdaq_tech,data_science_b
nasdaq_ARRS,ARRIS International plc,ARRIS International plc,135.0,nasdaq_tech,data_science_b
nasdaq_LECO,Lincoln Electric Holdings,"Lincoln Electric Holdings, Inc.",136.0,nasdaq_tech,data_science_b
nasdaq_ESTC,Elastic N.V.,Elastic N.V.,137.0,nasdaq_tech,data_science_b
nasdaq_XRX,Xerox Corporation,Xerox Corporation,138.0,nasdaq_tech,data_science_b
nasdaq_MPWR,Monolithic Power Systems,"Monolithic Power Systems, Inc.",139.0,nasdaq_tech,data_science_b
nasdaq_TSG,The Stars Group,The Stars Group Inc.,140.0,nasdaq_tech,data_science_b
nasdaq_RP,RealPage,"RealPage, Inc.",141.0,nasdaq_tech,data_science_b
nasdaq_PFPT,Proofpoint,"Proofpoint, Inc.",142.0,nasdaq_tech,data_science_b
nasdaq_FSLR,First Solar,"First Solar, Inc.",143.0,nasdaq_tech,data_science_b
nasdaq_NEWR,New Relic,"New Relic, Inc.",144.0,nasdaq_tech,data_science_b
nasdaq_SNX,Synnex Corporation,Synnex Corporation,145.0,nasdaq_tech,data_science_b
nasdaq_SWI,SolarWinds Corporation,SolarWinds Corporation,146.0,nasdaq_tech,data_science_b
nasdaq_CDAY,Ceridian HCM Holding,Ceridian HCM Holding Inc.,147.0,nasdaq_tech,data_science_b
nasdaq_CREE,Cree,"Cree, Inc.",148.0,nasdaq_tech,data_science_b
nasdaq_CY,Cypress Semiconductor Corporation,Cypress Semiconductor Corporation,149.0,nasdaq_tech,data_science_b
nasdaq_WIX,Wix.com,Wix.com Ltd.,150.0,nasdaq_tech,data_science_b
nasdaq_TDC,Teradata Corporation,Teradata Corporation,151.0,nasdaq_tech,data_science_b
nasdaq_CW,Curtiss-Wright Corporation,Curtiss-Wright Corporation,152.0,nasdaq_tech,data_science_b
nasdaq_PVTL,Pivotal Software,"Pivotal Software, Inc.",153.0,nasdaq_tech,data_science_b
nasdaq_MLNX,Mellanox Technologies,"Mellanox Technologies, Ltd.",154.0,nasdaq_tech,data_science_b
nasdaq_NICE,NICE,NICE Ltd,155.0,nasdaq_tech,data_science_b
nasdaq_GDI,Gardner Denver Holdings,"Gardner Denver Holdings, Inc.",156.0,nasdaq_tech,data_science_b
nasdaq_LOGM,LogMein,"LogMein, Inc.",157.0,nasdaq_tech,data_science_b
nasdaq_MAN,ManpowerGroup,ManpowerGroup,158.0,nasdaq_tech,data_science_b
nasdaq_NUAN,Nuance Communications,"Nuance Communications, Inc.",159.0,nasdaq_tech,data_science_b
nasdaq_UMC,United Microelectronics Corporation,United Microelectronics Corporation,160.0,nasdaq_tech,data_science_b
nasdaq_GTES,Gates Industrial Corporation plc,Gates Industrial Corporation plc,161.0,nasdaq_tech,data_science_b
nasdaq_AYX,Alteryx,"Alteryx, Inc.",162.0,nasdaq_tech,data_science_b
nasdaq_FLEX,Flex,Flex Ltd.,163.0,nasdaq_tech,data_science_b
nasdaq_SMI,Semiconductor Manufacturing International Corporation,Semiconductor Manufacturing International Corporation,164.0,nasdaq_tech,data_science_b
nasdaq_PSTG,Pure Storage,"Pure Storage, Inc. ",165.0,nasdaq_tech,data_science_b
nasdaq_SINA,Sina Corporation,Sina Corporation,166.0,nasdaq_tech,data_science_b
nasdaq_NVT,nVent Electric plc,nVent Electric plc,167.0,nasdaq_tech,data_science_b
nasdaq_MOMO,Momo,Momo Inc.,168.0,nasdaq_tech,data_science_b
nasdaq_BB,BlackBerry Limited,BlackBerry Limited,169.0,nasdaq_tech,data_science_b
nasdaq_HUYA,HUYA,HUYA Inc.,170.0,nasdaq_tech,data_science_b
nasdaq_MDSO,Medidata Solutions,"Medidata Solutions, Inc.",171.0,nasdaq_tech,data_science_b
nasdaq_INXN,InterXion Holding N.V.,InterXion Holding N.V.,172.0,nasdaq_tech,data_science_b
nasdaq_AL,Air Lease Corporation,Air Lease Corporation,173.0,nasdaq_tech,data_science_b
nasdaq_PEGA,Pegasystems,Pegasystems Inc.,174.0,nasdaq_tech,data_science_b
nasdaq_AUO,AU Optronics Corp,AU Optronics Corp,175.0,nasdaq_tech,data_science_b
nasdaq_MDB,MongoDB,"MongoDB, Inc.",176.0,nasdaq_tech,data_science_b
nasdaq_ZNGA,Zynga,Zynga Inc.,177.0,nasdaq_tech,data_science_b
nasdaq_NSP,Insperity,"Insperity, Inc.",178.0,nasdaq_tech,data_science_b
nasdaq_CARG,CarGurus,"CarGurus, Inc.",179.0,nasdaq_tech,data_science_b
nasdaq_COUP,Coupa Software Incorporated,Coupa Software Incorporated,180.0,nasdaq_tech,data_science_b
nasdaq_JBL,Jabil,Jabil Inc.,181.0,nasdaq_tech,data_science_b
nasdaq_SATS,EchoStar Corporation,EchoStar Corporation,182.0,nasdaq_tech,data_science_b
nasdaq_CACI,CACI International,"CACI International, Inc.",183.0,nasdaq_tech,data_science_b
nasdaq_PS,Pluralsight,"Pluralsight, Inc.",184.0,nasdaq_tech,data_science_b
nasdaq_SLAB,Silicon Laboratories,"Silicon Laboratories, Inc.",185.0,nasdaq_tech,data_science_b
nasdaq_WB,Weibo Corporation,Weibo Corporation,186.0,nasdaq_tech,data_science_b
nasdaq_VSAT,ViaSat,"ViaSat, Inc.",187.0,nasdaq_tech,data_science_b
nasdaq_COMM,CommScope Holding Company,"CommScope Holding Company, Inc.",188.0,nasdaq_tech,data_science_b
nasdaq_PLAN,Anaplan,"Anaplan, Inc.",189.0,nasdaq_tech,data_science_b
nasdaq_JCOM,j2 Global,"j2 Global, Inc.",190.0,nasdaq_tech,data_science_b
nasdaq_SMTC,Semtech Corporation,Semtech Corporation,191.0,nasdaq_tech,data_science_b
nasdaq_TECD,Tech Data Corporation,Tech Data Corporation,192.0,nasdaq_tech,data_science_b
nasdaq_YY,YY,YY Inc.,193.0,nasdaq_tech,data_science_b
nasdaq_AAN,Aaron&#39;s,"Aaron&#39;s, Inc.",194.0,nasdaq_tech,data_science_b
nasdaq_FEYE,FireEye,"FireEye, Inc.",195.0,nasdaq_tech,data_science_b
nasdaq_PCTY,Paylocity Holding Corporation,Paylocity Holding Corporation,196.0,nasdaq_tech,data_science_b
nasdaq_ACIW,ACI Worldwide,"ACI Worldwide, Inc.",197.0,nasdaq_tech,data_science_b
nasdaq_BLKB,Blackbaud,"Blackbaud, Inc.",198.0,nasdaq_tech,data_science_b
nasdaq_ASGN,ASGN Incorporated,ASGN Incorporated,199.0,nasdaq_tech,data_science_b
nasdaq_CSOD,Cornerstone OnDemand,"Cornerstone OnDemand, Inc.",200.0,nasdaq_tech,data_science_b
nasdaq_PRSP,Perspecta,Perspecta Inc.,201.0,nasdaq_tech,data_science_b
nasdaq_QLYS,Qualys,"Qualys, Inc.",202.0,nasdaq_tech,data_science_b
nasdaq_TWOU,2U,"2U, Inc.",203.0,nasdaq_tech,data_science_b
nasdaq_CLDR,Cloudera,"Cloudera, Inc.",204.0,nasdaq_tech,data_science_b
nasdaq_MANH,Manhattan Associates,"Manhattan Associates, Inc.",205.0,nasdaq_tech,data_science_b
nasdaq_VRNT,Verint Systems,Verint Systems Inc.,206.0,nasdaq_tech,data_science_b
nasdaq_AMN,AMN Healthcare Services Inc,AMN Healthcare Services Inc,207.0,nasdaq_tech,data_science_b
nasdaq_TRTN,Triton International Limited,Triton International Limited,208.0,nasdaq_tech,data_science_b
nasdaq_CLGX,CoreLogic,"CoreLogic, Inc.",209.0,nasdaq_tech,data_science_b
nasdaq_CVLT,Commvault Systems,"Commvault Systems, Inc.",210.0,nasdaq_tech,data_science_b
nasdaq_RAMP,LiveRamp Holdings,"LiveRamp Holdings, Inc.",211.0,nasdaq_tech,data_science_b
nasdaq_CYBR,CyberArk Software,CyberArk Software Ltd.,212.0,nasdaq_tech,data_science_b
nasdaq_SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,213.0,nasdaq_tech,data_science_b
nasdaq_CCMP,Cabot Microelectronics Corporation,Cabot Microelectronics Corporation,214.0,nasdaq_tech,data_science_b
nasdaq_BOX,Box,"Box, Inc.",215.0,nasdaq_tech,data_science_b
nasdaq_FIVN,Five9,"Five9, Inc.",216.0,nasdaq_tech,data_science_b
nasdaq_ERIC,Ericsson,Ericsson,217.0,nasdaq_tech,data_science_b
nasdaq_SMAR,Smartsheet,Smartsheet Inc.,218.0,nasdaq_tech,data_science_b
nasdaq_ALRM,Alarm.com Holdings,"Alarm.com Holdings, Inc.",219.0,nasdaq_tech,data_science_b
nasdaq_AVLR,Avalara,"Avalara, Inc.",220.0,nasdaq_tech,data_science_b
nasdaq_RXN,Rexnord Corporation,Rexnord Corporation,221.0,nasdaq_tech,data_science_b
nasdaq_OMCL,Omnicell,"Omnicell, Inc.",222.0,nasdaq_tech,data_science_b
nasdaq_FNSR,Finisar Corporation,Finisar Corporation,223.0,nasdaq_tech,data_science_b
nasdaq_JBT,John Bean Technologies Corporation,John Bean Technologies Corporation,224.0,nasdaq_tech,data_science_b
nasdaq_KFY,Korn Ferry,Korn Ferry ,225.0,nasdaq_tech,data_science_b
nasdaq_APY,Apergy Corporation,Apergy Corporation,226.0,nasdaq_tech,data_science_b
nasdaq_VIAV,Viavi Solutions,Viavi Solutions Inc.,227.0,nasdaq_tech,data_science_b
nasdaq_EB,Eventbrite,"Eventbrite, Inc.",228.0,nasdaq_tech,data_science_b
nasdaq_JOBS,51job,"51job, Inc.",229.0,nasdaq_tech,data_science_b
nasdaq_ELLI,Ellie Mae,"Ellie Mae, Inc.",230.0,nasdaq_tech,data_science_b
nasdaq_BL,BlackLine,"BlackLine, Inc.",231.0,nasdaq_tech,data_science_b
nasdaq_SOGO,Sogou,Sogou Inc.,232.0,nasdaq_tech,data_science_b
nasdaq_SAIL,SailPoint Technologies Holdings,"SailPoint Technologies Holdings, Inc.",233.0,nasdaq_tech,data_science_b
nasdaq_QTWO,Q2 Holdings,"Q2 Holdings, Inc.",234.0,nasdaq_tech,data_science_b
nasdaq_TENB,Tenable Holdings,"Tenable Holdings, Inc.",235.0,nasdaq_tech,data_science_b
nasdaq_SEND,SendGrid,"SendGrid, Inc.",236.0,nasdaq_tech,data_science_b
