,list_id,company,rank,source,job_type_1,job_type_2,job_type_3,job_type_4,job_type_5,job_type_6,job_type_7
2854,ru_FCBC,First Community Bancshar,1057.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2855,ru_FCCO,First Community Corp Sc,1058.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2856,ru_FBNK,First Conn Bank,1060.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2857,ru_FDEF,First Defiance Financial,1062.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2858,ru_THFF,First Financial,1064.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2860,ru_FFIN,First Financial Bankshares,1065.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2861,ru_FFNW,First Financial Northwest,1066.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2862,ru_FFWM,First Fndtn,1067.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2863,ru_FGBI,First Guaranty Bancshare,1068.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2864,ru_FHB,First Hawaiian,1069.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2865,ru_FHN,First Horizon Natl,1070.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2866,ru_FR,First Industrial Rlty,1071.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2867,ru_INBK,First Internet Bank,1072.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2868,ru_FIBK,First Intst Bancsystem,1073.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2869,ru_FLIC,First Long Island,1074.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2871,ru_FMBH,First Mid Ill Bancshares,1076.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2872,ru_FMBI,First Midwest Bank,1077.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2873,ru_FNWB,First Northwest Bank,1078.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2874,ru_FRC,First Rep Bk San Fran,1079.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2875,ru_FSFG,First Savings Financial,1080.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2876,ru_FUNC,First United,1082.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2877,ru_FCFS,Firstcash,1083.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2879,ru_FPRX,Five Prime Therapeutics,1088.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2880,ru_FBC,Flagstar Bank,1090.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2884,ru_FND,Floor & Decor,1095.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2885,ru_FTK,Flotek Industries,1096.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2886,ru_FLNT,Fluent,1099.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2887,ru_FLDM,Fluidigm,1100.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2888,ru_FFIC,Flushing Financial,1102.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2889,ru_FNB,FNB,1105.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2890,ru_FNBG,Fnb Bank,1104.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2891,ru_FNF,FNF,1106.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2892,ru_FONR,Fonar,1107.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2893,ru_FCE.A,Forest City Realty Trust,1111.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2894,ru_FOR,Forestar,1112.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2896,ru_FRTA,Forterra,1115.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2897,ru_FTV,Fortive,1117.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2898,ru_FBIO,Fortress Biotech,1118.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2899,ru_FBHS,Fortune Brds Home & Sec,1119.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2900,ru_FET,Forum Energy Tech,1120.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2901,ru_FWRD,Forward Air,1121.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2903,ru_FSTR,Foster L B,1123.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2904,ru_FBM,Foundation Bldg Material,1124.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2906,ru_FCPT,Four Corners Property Trust,1126.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2908,ru_FRAN,Francescas,1128.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2910,ru_FC,Franklin Covey,1130.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2912,ru_FSB,Franklin Financial Ntwk,1132.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2913,ru_FSP,Franklin Street Properties,1134.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2915,ru_FDP,Fresh Del Monte Produce,1137.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2916,ru_FRPT,Freshpet,1138.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2917,ru_RESI,Front Yard Residential,1139.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2918,ru_FRO,Frontline,1141.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2919,ru_FRPH,FRP,1142.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2920,ru_FSBW,Fs Bank,1143.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2921,ru_FTSI,FTS,1145.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2922,ru_FCEL,Fuelcell Energy,1146.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2923,ru_FULT,Fulton Financial,1147.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2925,ru_FF,Futurefuel,1150.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2926,ru_GIII,G-Iii Apparel,1151.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2928,ru_GAIA,Gaia,1153.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2929,ru_GCAP,Gain Capital Hldngs,1154.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2930,ru_AJG,Gallagher Arthur J & Company,1155.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2931,ru_GBL,Gamco Investors,1156.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2932,ru_GLPI,Gaming and Leisure Properties,1158.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2934,ru_GLOG,Gaslog,1164.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2935,ru_GATX,Gatx,1166.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2936,ru_GLIBA,Gci Liberty,1167.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2937,ru_GCP,Gcp Applied Technologies,1168.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2938,ru_GNK,Genco Shipping & Trading,1169.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2939,ru_GENC,Gencor Industries,1170.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2940,ru_GNRC,Generac,1171.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2941,ru_GM,General Mtrs,1176.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2944,ru_G,Genpact,1182.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2945,ru_GNTX,Gentex,1183.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2946,ru_THRM,Gentherm,1184.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2947,ru_GEO,GEO,1187.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2948,ru_GABC,German American Bank,1188.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2949,ru_GERN,Geron,1189.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2950,ru_GTY,Getty Realty,1190.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2951,ru_ROCK,Gibraltar Industries,1192.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2952,ru_GBCI,Glacier Bank,1194.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2953,ru_GOOD,Gladstone Commercial,1195.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2954,ru_LAND,Gladstone Land,1196.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2955,ru_GLT,Glatfelter,1197.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2956,ru_GKOS,Glaukos,1198.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2957,ru_GBT,Global Blood Thera,1199.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2958,ru_BRSS,Global Brass & Coppr Hld,1200.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2959,ru_GBLI,Global Indemnity,1201.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2960,ru_GMRE,Global Medical Reit,1202.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2961,ru_GNL,Global Net Lease,1203.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2962,ru_GWRS,Global Water Resources,1205.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2963,ru_GMED,Globus Medical,1206.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2964,ru_GLYC,Glycomimetics,1208.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2966,ru_GLNG,Golar Lng Bermuda,1213.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2967,ru_GORO,Gold Resource,1214.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2969,ru_GDP,Goodrich Petroleum,1217.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2970,ru_GSHD,Goosehead Insurance,1219.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2972,ru_GRC,Gorman Rupp,1221.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2973,ru_GOV,Government Property Income,1222.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2974,ru_GPX,Gp Strategies,1223.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2975,ru_GRA,Grace W R & Company,1224.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2976,ru_GGG,Graco,1225.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2977,ru_EAF,Graftech,1226.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2978,ru_GHC,Graham Company,1228.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2979,ru_GWW,Grainger Ww,1229.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2980,ru_GPT,Gramercy Property Trust,1230.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2982,ru_GVA,Granite Constr,1232.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2983,ru_GPMT,Granite Point Mortgage,1233.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2984,ru_GPK,Graphic Packaging Hldg,1234.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2985,ru_GTN,Gray Television,1235.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2986,ru_AJX,Great Ajax,1236.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2987,ru_GLDD,Great Lakes Dredge & Doc,1237.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2988,ru_GSBC,Great Southern Bank,1238.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2990,ru_GNBC,Green Bank,1240.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2991,ru_GRBK,Green Brick Partners,1241.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2992,ru_GDOT,Green Dot,1242.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2993,ru_GBX,Greenbrier Companies,1244.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2994,ru_GCBC,Greene County Bank,1245.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2995,ru_GHL,Greenhill & Company,1246.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2996,ru_GLRE,Greenlight Capital Re Lt,1247.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
2997,ru_GRIF,Griffin Industrial Rlty,1250.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3000,ru_GTXI,GTX,1256.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3001,ru_GBNK,Guaranty Bank,1257.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3002,ru_GNTY,Guaranty Bancshares,1258.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3003,ru_GLF,Gulfmark Offshore,1261.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3004,ru_GPOR,Gulfport Energy,1262.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3005,ru_HEES,H&E Equipment Services,1263.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3006,ru_HABT,Habit Restaurants,1264.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3007,ru_HCKT,Hackett,1265.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3008,ru_HAE,Haemonetics,1266.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3009,ru_HAIN,Hain Celestial,1267.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3010,ru_HK,Halcon Resources,1268.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3011,ru_HNRG,Hallador Energy,1269.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3012,ru_HALL,Hallmark Financial,1271.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3014,ru_HYH,Halyard Health,1273.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3016,ru_HLNE,Hamilton Lane,1275.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3017,ru_HWC,Hancock Whitney,1276.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3018,ru_HBI,Hanesbrand,1277.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3019,ru_HAFC,Hanmi Financial,1278.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3020,ru_HASI,Hannon Armstrong Sustain,1279.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3021,ru_THG,Hanover Insurance,1280.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3022,ru_HONE,Harborone Bank,1281.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3023,ru_HOG,Harley Davidson,1282.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3024,ru_HSC,Harsco,1285.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3025,ru_HIG,Hartford Financial,1286.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3026,ru_HBIO,Harvard Bioscience,1287.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3027,ru_HVT,Haverty Furniture,1289.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3028,ru_HE,Hawaiian Electric Inds,1290.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3029,ru_HCOM,Hawaiian Telcom Holdco,1292.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3030,ru_HWKN,Hawkins,1293.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3032,ru_FUL,Hb Fuller Company,1295.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3033,ru_HCHC,HC2,1296.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3034,ru_HCA,Hca Healthcare,1297.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3035,ru_HCI,HCI,1298.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3036,ru_HIIQ,Health Ins Innovations,1301.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3038,ru_HR,Healthcare Realty Trust,1302.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3039,ru_HTA,Healthcare Trust America,1304.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3041,ru_HTLD,Heartland Express,1307.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3043,ru_HL,Hecla Mining,1309.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3044,ru_HEI.A,Heico,1310.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3045,ru_HEI,Heico Corp Common,1311.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3046,ru_HELE,Helen of Troy,1313.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3047,ru_HSDT,Helius Medical Tech,1314.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3048,ru_HLX,Helix Energy Solutions,1315.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3050,ru_HMTV,Hemisphere Media,1317.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
3051,ru_JKHY,Henry Jack & Associates,1318.0,ru3000,data_science,computer_science,mba,mba_finance,stats,quant,mba_analyst
