web_company,job,location,job_keyword,job_type,qry_company,list_id,keywords,backup_keys,company,cid_match,maybe_cid_match,cid_match_count,maybe_cid_match_count,internship,ideal_job,ideal_count,bkup_job,bkup_count,clean_location,is_ctyst,office,office_state,position,job_descr_len,rank
Grant Thornton,Data Scientist,"Washington, DC 20036 (Downtown area)",machine learning,data_science,Grant Thornton,vault_205,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",Grant Thornton,True,False,11.0,0.0,False,True,4.0,False,4.0,"Washington, DC",True,Washington,DC,Data Scientist,14,1.0
Groupon,"Senior Manager, Paid Marketing Data Science & Analytics","Seattle, WA 98101 (Downtown area)",quantitative analyst,quant,Groupon,f1000_703,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Groupon,True,False,8.0,0.0,False,False,0.0,True,1.0,"Seattle, WA",True,Seattle,WA,Senior Manager - Paid Marketing Data Science & Analytics,55,1.0
The Home Depot,"Senior Analyst, Data Science Online","Atlanta, GA",quantitative finance,quant,Home Depot,f1000_22,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",The Home Depot,False,True,0.0,18.0,False,False,0.0,True,5.0,"Atlanta, GA",True,Atlanta,GA,Senior Analyst - Data Science Online,35,1.0
Houlihan Lokey,Financial Analyst - Portfolio Valuations (Derivatives),"New York, NY 10167 (Midtown area)",financial analyst,mba,Houlihan Lokey,vault_162,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Houlihan Lokey,True,False,22.0,0.0,False,True,3.0,False,4.0,"New York, NY",True,New York,NY,Financial Analyst - Portfolio Valuations,54,1.0
HubSpot,Senior Finance Data Analyst,"Boston, MA",quantitative analyst,quant,HubSpot,nasdaq_HUBS,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",HubSpot,True,False,5.0,0.0,False,False,0.0,True,1.0,"Boston, MA",True,Boston,MA,Senior Finance Data Analyst,27,1.0
Humana,Principal Data Scientist,"Louisville, KY 40229",quantitative analyst,quant,Humana,f1000_52,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Humana,True,False,12.0,0.0,False,False,0.0,True,5.0,"Louisville, KY",True,Louisville,KY,Principal Data Scientist,24,1.0
IHS Markit,Snr. Data Scientist,"Englewood, CO",quantitative analyst,quant,IHS Markit,nasdaq_INFO,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",IHS Markit,True,False,10.0,0.0,False,False,0.0,True,4.0,"Englewood, CO",True,Englewood,CO,Snr Data Scientist,19,1.0
INTL FCStone,Data Business Analyst,"Chicago, IL",quantitative finance,quant,INTL FCStone,f1000_188,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",INTL FCStone,True,False,6.0,0.0,False,False,0.0,True,1.0,"Chicago, IL",True,Chicago,IL,Data Business Analyst,21,1.0
Inovalon,"Analyst, Financial and Quantitative Analytics","Bowie, MD 20715",quantitative analyst,quant,Inovalon,nasdaq_INOV,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Inovalon,True,False,9.0,4.0,False,True,6.0,False,4.0,"Bowie, MD",True,Bowie,MD,Analyst - Financial and Quantitative Analytics,45,1.0
Intercom,Senior Data Analyst,"San Francisco, CA",quantitative finance,quant,Intercom,forbes_19,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Intercom,True,False,2.0,0.0,False,False,0.0,True,1.0,"San Francisco, CA",True,San Francisco,CA,Senior Data Analyst,19,1.0
International Paper,"HR Reporting, Analytics, and Data Integrity Management Analyst","Memphis, TN 38197 (River Oaks-Kirby-Balmoral area)",quantitative analyst,quant,International Paper,f1000_132,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",International Paper,True,False,1.0,0.0,False,False,0.0,True,4.0,"Memphis, TN",True,Memphis,TN,HR Reporting - Analytics - and Data Integrity Management Analyst,62,1.0
Intuit,"Principal Quantitative Policy Lead, Financial Risk","Mountain View, CA 94039",quant,quant,Intuit,f1000_526,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Intuit,True,False,19.0,0.0,False,True,3.0,False,11.0,"Mountain View, CA",True,Mountain View,CA,Principal Quantitative Policy Lead - Financial Risk,50,1.0
Jabil Circuit,Sr. Manager HR Data and Analytics,"Saint Petersburg, FL 33716",quantitative analyst,quant,Jabil,f1000_151,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Jabil Circuit,False,True,0.0,4.0,False,False,0.0,True,1.0,"Saint Petersburg, FL",True,Saint Petersburg,FL,Sr Manager HR Data and Analytics,33,1.0
"Jefferies & Company, Inc.",Legal and Compliance Analyst - Jefferies Finance,"New York, NY 10162 (Upper East Side area)",business analyst,mba,Jefferies,vault_174,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Jefferies & Company Inc ,False,True,0.0,22.0,False,False,0.0,True,10.0,"New York, NY",True,New York,NY,Legal and Compliance Analyst - Jefferies Finance,48,1.0
JetBlue Airways Corporation,Senior Analyst Data Cust Relation Mgmt,"Long Island City, NY",quantitative analyst,quant,JetBlue Airways,f1000_402,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",JetBlue Airways Corporation,False,True,0.0,17.0,False,False,0.0,True,1.0,"Long Island City, NY",True,Long Island City,NY,Senior Analyst Data Cust Relation Mgmt,38,1.0
Johnson & Johnson Family of Companies,SENIOR MANAGER RD DATA AND ANALYTICS,"West Chester, PA",quantitative analyst,quant,Johnson & Johnson,f1000_34,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Johnson & Johnson Family of Companies,False,True,0.0,14.0,False,False,0.0,True,3.0,"West Chester, PA",True,West Chester,PA,SENIOR MANAGER RD DATA AND ANALYTICS,36,1.0
KPMG,Financial Analyst,"Montvale, NJ 07645",financial analyst,mba,KPMG,vault_111,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",KPMG,True,False,27.0,0.0,False,True,6.0,False,8.0,"Montvale, NJ",True,Montvale,NJ,Financial Analyst,17,1.0
Kaiser Permanente,Marketing Sr. Data Analyst,"Burbank, CA",quantitative analyst,quant,Kaiser Permanente,glassdoor_147,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Kaiser Permanente,True,False,10.0,0.0,False,False,0.0,True,2.0,"Burbank, CA",True,Burbank,CA,Marketing Sr Data Analyst,26,1.0
Kemper,Senior Data Scientist,"Chicago, IL",quantitative analyst,quant,Kemper,f1000_802,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Kemper,True,False,2.0,0.0,False,False,0.0,True,1.0,"Chicago, IL",True,Chicago,IL,Senior Data Scientist,21,1.0
Kraft Heinz Company,Sr Data Engineer,"Chicago, IL",quantitative analyst,quant,Kraft Heinz,f1000_105,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Kraft Heinz Company,False,True,0.0,9.0,False,False,0.0,True,3.0,"Chicago, IL",True,Chicago,IL,Sr Data Engineer,16,1.0
LPL Financial,"AVP, Research","San Diego, CA",quantitative analyst,quant,LPL Financial,f1000_583,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",LPL Financial,True,False,5.0,0.0,False,False,0.0,True,2.0,"San Diego, CA",True,San Diego,CA,AVP - Research,13,1.0
Laureate Education,Data Analyst,"Columbia, MD",quantitative analyst,quant,Laureate Education,f1000_570,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Laureate Education,True,False,1.0,0.0,False,False,0.0,True,1.0,"Columbia, MD",True,Columbia,MD,Data Analyst,12,1.0
Lyft,"Research Scientist, Decision Science Products","San Francisco, CA",quantitative finance,quant,Lyft,cnbc_4,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Lyft,True,False,9.0,0.0,False,False,0.0,True,2.0,"San Francisco, CA",True,San Francisco,CA,Research Scientist - Decision Science Products,45,1.0
M&T Bank,Sr Quantitative Risk Analyst,"Buffalo, NY",quantitative analyst,quant,M&T Bank,f1000_454,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",M&T Bank,True,False,18.0,0.0,False,True,5.0,False,3.0,"Buffalo, NY",True,Buffalo,NY,Sr Quantitative Risk Analyst,28,1.0
MD Anderson Cancer Center,Research Statistical Analyst - Bioinformatics and Computational Biology,"Houston, TX 77030 (Medical area)",quantitative analyst,quant,MD Anderson Cancer Center,glassdoor_117,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",MD Anderson Cancer Center,True,False,1.0,0.0,False,False,0.0,True,1.0,"Houston, TX",True,Houston,TX,Research Statistical Analyst - Bioinformatics and Computational Biology,71,1.0
Macquarie Group Limited,Market Data Business Analyst - Vendor Manager,"New York, NY",business analyst,mba,Macquarie,vault_181,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Macquarie Group Limited,False,True,0.0,27.0,False,True,1.0,False,13.0,"New York, NY",True,New York,NY,Market Data Business Analyst - Vendor Manager,45,1.0
Magellan Health,Data and Reporting Analyst II,"Salt Lake City, UT 84103 (Greater Avenues area)",quantitative analyst,quant,Magellan Health,f1000_525,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Magellan Health,True,False,3.0,0.0,False,False,0.0,True,1.0,"Salt Lake City, UT",True,Salt Lake City,UT,Data and Reporting Analyst II,29,1.0
"Marriott International, Inc",Director-Advanced Data Science,"Bethesda, MD 20817",quantitative analyst,quant,Marriott,f1000_162,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Marriott International Inc,False,True,0.0,15.0,False,False,0.0,True,6.0,"Bethesda, MD",True,Bethesda,MD,Director-Advanced Data Science,30,1.0
Massachusetts General Hospital(MGH),"Data Analyst, Senior","Boston, MA",quantitative analyst,quant,Massachusetts General Hospital,glassdoor_133,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Massachusetts General Hospital MGH ,False,True,0.0,3.0,False,False,0.0,True,5.0,"Boston, MA",True,Boston,MA,Data Analyst - Senior,20,1.0
McKesson,Data Engineer,"Phoenix, AZ 85020 (North Mountain area)",quantitative analyst,quant,McKesson,f1000_4,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",McKesson,True,False,8.0,0.0,False,False,0.0,True,2.0,"Phoenix, AZ",True,Phoenix,AZ,Data Engineer,13,1.0
McKinsey & Company,Senior Financial Analyst - Digital,"Tampa, FL",financial analyst,mba,McKinsey & Company,vault_100,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",McKinsey & Company,True,False,27.0,0.0,False,True,2.0,False,15.0,"Tampa, FL",True,Tampa,FL,Senior Financial Analyst - Digital,34,1.0
Medical Mutual of Ohio,Data Financial Analyst,"Cleveland, OH",quantitative analyst,quant,Medical Mutual of Ohio,f1000_761,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Medical Mutual of Ohio,True,False,7.0,0.0,False,False,0.0,True,1.0,"Cleveland, OH",True,Cleveland,OH,Data Financial Analyst,22,1.0
Medidata Solutions,Clinical Data QC Analyst,"Iselin, NJ 08830",quantitative analyst,quant,Medidata Solutions,nasdaq_MDSO,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Medidata Solutions,True,False,2.0,0.0,False,False,0.0,True,2.0,"Iselin, NJ",True,Iselin,NJ,Clinical Data QC Analyst,24,1.0
Memorial Sloan Kettering,Ops Research Engineer/Data Scientist,"New York, NY 10017 (Midtown area)",quantitative analyst,quant,Memorial Sloan Kettering,glassdoor_115,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Memorial Sloan Kettering,True,False,4.0,0.0,False,False,0.0,True,2.0,"New York, NY",True,New York,NY,Ops Research Engineer/Data Scientist,36,1.0
Microsoft,Quantitative Treasury Analyst,"Redmond, WA",quantitative analyst,quant,Microsoft,f1000_27,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Microsoft,True,False,26.0,0.0,False,True,1.0,False,9.0,"Redmond, WA",True,Redmond,WA,Quantitative Treasury Analyst,29,1.0
Mondelez International,Global Procurement Data Science Lead,"East Hanover, NJ 07936",quantitative analyst,quant,Mondelez,f1000_108,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Mondelez International,False,True,0.0,14.0,False,False,0.0,True,1.0,"East Hanover, NJ",True,East Hanover,NJ,Global Procurement Data Science Lead,36,1.0
Moody's Analytics,Director - Quantitative Research (CECL / IFRS 9),"San Francisco, CA",quantitative finance,quant,Moody's,f1000_630,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Moody's Analytics,False,True,0.0,18.0,False,True,1.0,False,5.0,"San Francisco, CA",True,San Francisco,CA,Director - Quantitative Research,48,1.0
Morgan Stanley,Equity Research Sector Quant,"New York, NY",quant,quant,Morgan Stanley,f1000_75,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Morgan Stanley,True,False,27.0,0.0,False,True,11.0,False,1.0,"New York, NY",True,New York,NY,Equity Research Sector Quant,28,1.0
NAVIENT,Senior Internal Auditor - Data Analytics,"Reston, VA",quantitative analyst,quant,Navient,f1000_513,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Navient,True,False,4.0,0.0,False,False,0.0,True,1.0,"Reston, VA",True,Reston,VA,Senior Internal Auditor - Data Analytics,40,1.0
Navy Federal Credit Union,Member Research Strategist II,"Vienna, VA 22180",quantitative analyst,quant,Navy Federal Credit Union,glassdoor_78,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Navy Federal Credit Union,True,False,13.0,0.0,False,False,0.0,True,1.0,"Vienna, VA",True,Vienna,VA,Member Research Strategist II,29,1.0
NextEra Energy,Quantitative Analyst,"Juno Beach, FL 33408",quantitative analyst,quant,NextEra Energy,f1000_169,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",NextEra Energy,True,False,9.0,0.0,False,True,3.0,False,1.0,"Juno Beach, FL",True,Juno Beach,FL,Quantitative Analyst,20,1.0
NIKE INC,Senior Data Scientist,"Portland, OR",quantitative analyst,quant,Nike,f1000_87,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Nike Inc,False,True,0.0,18.0,False,False,0.0,True,1.0,"Portland, OR",True,Portland,OR,Senior Data Scientist,21,1.0
"Nomura Holdings, Inc.","Investment Banking Analyst, Latin America","New York, NY",business analyst,mba,Nomura,vault_188,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Nomura Holdings Inc ,False,True,0.0,2.0,False,False,0.0,True,1.0,"New York, NY",True,New York,NY,Investment Banking Analyst - Latin America,41,1.0
Nordstrom,Lead Analyst (Data Analyst 3),"Seattle, WA",quantitative finance,quant,Nordstrom,f1000_187,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Nordstrom,True,False,13.0,0.0,False,False,0.0,True,3.0,"Seattle, WA",True,Seattle,WA,Lead Analyst,29,1.0
Northern Trust Corp.,"Senior Associate Analyst, Investments (Real Assets Research)","Chicago, IL",quantitative analyst,quant,Northern Trust,f1000_500,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Northern Trust Corp ,False,True,0.0,6.0,False,False,0.0,True,1.0,"Chicago, IL",True,Chicago,IL,Senior Associate Analyst - Investments,60,1.0
Northrop Grumman,Operations Research Analyst,"Scott AFB, IL 62225",quantitative analyst,quant,Northrop Grumman,f1000_113,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Northrop Grumman,True,False,8.0,0.0,False,False,0.0,True,2.0,"Scott AFB, IL",True,Scott AFB,IL,Operations Research Analyst,27,1.0
Oliver Wyman,Aircraft Records Analyst,"Atlanta, GA",business analyst,mba,Oliver Wyman,vault_104,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Oliver Wyman,True,False,7.0,0.0,False,False,0.0,True,1.0,"Atlanta, GA",True,Atlanta,GA,Aircraft Records Analyst,24,1.0
OneMain Financial,Quantitative Analytics Manager,"Wilmington, DE",quantitative analyst,quant,OneMain,f1000_601,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",OneMain Financial,False,True,0.0,4.0,False,True,2.0,False,1.0,"Wilmington, DE",True,Wilmington,DE,Quantitative Analytics Manager,30,1.0
Oracle,Client Success Analyst | DataRaker Utilities Analytics Team,"Reston, VA 20190",quantitative analyst,quant,Oracle,f1000_80,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Oracle,True,False,14.0,2.0,False,False,0.0,True,2.0,"Reston, VA",True,Reston,VA,Client Success Analyst DataRaker Utilities Analytics Team,59,1.0
PJT Partners,Analyst - PJT Camberview,"San Francisco, CA",business analyst,mba,PJT Partners,vault_172,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",PJT Partners,True,False,15.0,0.0,False,False,0.0,True,6.0,"San Francisco, CA",True,San Francisco,CA,Analyst - PJT Camberview,24,1.0
PNC Financial Services Group,Quantitative Analytics & Model Development Analyst,"Pittsburgh, PA 15289 (Central Business District area)",quantitative analyst,quant,PNC Financial Services,f1000_165,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",PNC Financial Services Group,False,True,0.0,11.0,False,True,4.0,False,0.0,"Pittsburgh, PA",True,Pittsburgh,PA,Quantitative Analytics & Model Development Analyst,50,1.0
Pacific Life,Assistant Actuary (Quantitative Modeling),"Newport Beach, CA",quantitative finance,quant,Pacific Life,f1000_301,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Pacific Life,True,False,3.0,0.0,False,True,2.0,False,3.0,"Newport Beach, CA",True,Newport Beach,CA,Assistant Actuary,41,1.0
Paypal,Data Scientist 2,"San Jose, CA 95131 (North Valley area)",quantitative finance,quant,PayPal,f1000_263,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Paypal,True,False,18.0,0.0,False,False,0.0,True,4.0,"San Jose, CA",True,San Jose,CA,Data Scientist 2,16,1.0
Perspecta,Data Scientist III,"Springfield, VA 22156",quantitative analyst,quant,Perspecta,nasdaq_PRSP,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Perspecta,True,False,9.0,0.0,False,False,0.0,True,3.0,"Springfield, VA",True,Springfield,VA,Data Scientist III,18,1.0
Pfizer Inc.,"Principal Scientist, Computational Biology – NGS Analyst","Cambridge, MA",quantitative analyst,quant,Pfizer,f1000_53,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Pfizer Inc ,False,True,0.0,3.0,False,False,0.0,True,1.0,"Cambridge, MA",True,Cambridge,MA,Principal Scientist - Computational Biology NGS Analyst,56,1.0
Progressive,Data Analyst,"Highland Heights, OH",quantitative analyst,quant,Progressive,f1000_119,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Progressive,True,False,10.0,4.0,False,False,0.0,True,11.0,"Highland Heights, OH",True,Highland Heights,OH,Data Analyst,12,1.0
Progressive Leasing,Data Science - Sr. Manager,"Draper, UT",quantitative analyst,quant,Progressive,f1000_119,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Progressive Leasing,False,True,10.0,4.0,False,False,0.0,True,11.0,"Draper, UT",True,Draper,UT,Data Science - Sr Manager,26,1.0
PwC,Data Scientist - Manager,"Chicago, IL 60606 (Loop area)",data scientist,data_science,PwC,vault_202,"['data scientist', 'machine learning']","['research', 'scientist', 'data', 'AI']",PwC,True,False,14.0,0.0,False,True,4.0,False,2.0,"Chicago, IL",True,Chicago,IL,Data Scientist - Manager,24,1.0
Qualtrics,Sr. UX Data Scientist,"Seattle, WA",quantitative finance,quant,Qualtrics,forbes_6,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Qualtrics,True,False,3.0,0.0,False,False,0.0,True,2.0,"Seattle, WA",True,Seattle,WA,Sr UX Data Scientist,21,1.0
Ralph Lauren,"Data Engineer (Analyst), Global Analytics","Lyndhurst, NJ 07071",quantitative analyst,quant,Ralph Lauren,f1000_370,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Ralph Lauren,True,False,4.0,0.0,False,False,0.0,True,1.0,"Lyndhurst, NJ",True,Lyndhurst,NJ,Data Engineer - Global Analytics,41,1.0
RAYMOND JAMES FINANCIAL,Research Associate,"Saint Petersburg, FL",quantitative finance,quant,Raymond James Financial,f1000_468,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Raymond James Financial,True,False,18.0,0.0,False,False,0.0,True,6.0,"Saint Petersburg, FL",True,Saint Petersburg,FL,Research Associate,18,1.0
Raytheon,Senior Data Scientist,"McKinney, TX 75071",quantitative finance,quant,Raytheon,f1000_115,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Raytheon,True,False,9.0,0.0,False,False,0.0,True,3.0,"McKinney, TX",True,McKinney,TX,Senior Data Scientist,21,1.0
National Renewable Energy Laboratory,Geospatial Data Science Postdoctoral Researcher,"Golden, CO 80401",quantitative analyst,quant,Renewable Energy,f1000_923,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",National Renewable Energy Laboratory,False,True,0.0,10.0,False,False,0.0,True,2.0,"Golden, CO",True,Golden,CO,Geospatial Data Science Postdoctoral Researcher,47,1.0
Rothschild & Co,Analyst - Financial Institutions Group,"New York, NY 10018 (Clinton area)",business analyst,mba,Rothschild,vault_175,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Rothschild & Co,False,True,0.0,3.0,False,False,0.0,True,1.0,"New York, NY",True,New York,NY,Analyst - Financial Institutions Group,38,1.0
Shirley Ryan Ability Lab,"Research Laboratory Technician- Arms & Hands Core, Full-time","Chicago, IL 60611 (Near North Side area)",quantitative finance,quant,Ryan,glassdoor_70,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Shirley Ryan Ability Lab,False,True,0.0,5.0,False,False,0.0,True,1.0,"Chicago, IL",True,Chicago,IL,Research Laboratory Technician - Arms & Hands Core - Full-time,60,1.0
Salesforce,Data Science and Machine Learning - Technical Director,"San Francisco, CA 94105 (Financial District area)",quantitative analyst,quant,Salesforce,glassdoor_60,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Salesforce,True,False,15.0,0.0,False,False,0.0,True,1.0,"San Francisco, CA",True,San Francisco,CA,Data Science and Machine Learning - Technical Director,54,1.0
"ScanSource, Inc.",Marketing Data Scientist,"Greenville, SC 29615",quantitative finance,quant,ScanSource,f1000_646,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",ScanSource Inc ,False,True,0.0,3.0,False,False,0.0,True,2.0,"Greenville, SC",True,Greenville,SC,Marketing Data Scientist,24,1.0
UNITED PARCEL SERVICE,Finance Data Analytics Manager,"Atlanta, GA 30328",quantitative finance,quant,Service,f1000_728,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",United Parcel Service,False,True,0.0,18.0,False,False,0.0,True,2.0,"Atlanta, GA",True,Atlanta,GA,Finance Data Analytics Manager,30,1.0
Simon Property Group,Sr. Retail Data Transformation Analyst,"Indianapolis, IN 46204",quantitative analyst,quant,Simon Property,f1000_476,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Simon Property Group,False,True,0.0,1.0,False,False,0.0,True,1.0,"Indianapolis, IN",True,Indianapolis,IN,Sr Retail Data Transformation Analyst,38,1.0
Slack,"Senior Survey Scientist, Research","San Francisco, CA",quantitative analyst,quant,Slack,forbes_1,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Slack,True,False,3.0,0.0,False,False,0.0,True,2.0,"San Francisco, CA",True,San Francisco,CA,Senior Survey Scientist - Research,33,1.0
Smartronix,Project Manager,"Maxwell AFB, AL",project manager,mba,Smartronix,vault_145,"['business analyst', 'financial analyst', 'project manager']","['marketing', 'analyst', 'MBA']",Smartronix,True,False,17.0,0.0,False,True,5.0,False,3.0,"Maxwell AFB, AL",True,Maxwell AFB,AL,Project Manager,15,1.0
Snap Finance,UX Researcher,"West Valley City, UT 84119",quantitative finance,quant,Snap,nasdaq_SNAP,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Snap Finance,False,True,0.0,5.0,False,False,0.0,True,1.0,"West Valley City, UT",True,West Valley City,UT,UX Researcher,13,1.0
SoFi,"Director, Operations Data Science","San Francisco, CA",quantitative analyst,quant,SoFi,cnbc_49,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",SoFi,True,False,16.0,0.0,False,False,0.0,True,15.0,"San Francisco, CA",True,San Francisco,CA,Director - Operations Data Science,33,1.0
Auto Club of Southern California,Sr. Data Scientist,"Costa Mesa, CA 92626",quantitative analyst,quant,Southern,f1000_144,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Auto Club of Southern California,False,True,0.0,18.0,False,False,0.0,True,2.0,"Costa Mesa, CA",True,Costa Mesa,CA,Sr Data Scientist,18,1.0
SpartanNash,"Data Scientist, Supply Chain","Grand Rapids, MI 49548",quantitative finance,quant,SpartanNash,f1000_349,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",SpartanNash,True,False,3.0,0.0,False,False,0.0,True,2.0,"Grand Rapids, MI",True,Grand Rapids,MI,Data Scientist - Supply Chain,28,1.0
Splunk,Data Engineer,"San Francisco, CA",quantitative finance,quant,Splunk,nasdaq_SPLK,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Splunk,True,False,6.0,0.0,False,False,0.0,True,1.0,"San Francisco, CA",True,San Francisco,CA,Data Engineer,13,1.0
The Madison Square Garden Company,Manager Sales Research,"New York, NY 10121 (Chelsea area)",quantitative finance,quant,Square,nasdaq_SQ,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",The Madison Square Garden Company,False,True,8.0,6.0,False,False,0.0,True,1.0,"New York, NY",True,New York,NY,Manager Sales Research,22,1.0
Staples,Operations Research Analyst,"Framingham, MA 01702",quantitative analyst,quant,Staples,f1000_139,"['quant', 'quantitative finance', 'quantitative analyst']","['research', 'scientist', 'data', 'AI']",Staples,True,False,8.0,0.0,False,False,0.0,True,3.0,"Framingham, MA",True,Framingham,MA,Operations Research Analyst,27,1.0
