list_id,company,job_type
f1000_858,Teradata,stats
f1000_859,Spirit Airlines,stats
f1000_860,EnerSys,stats
f1000_861,Snyder's-Lance,stats
f1000_862,Benchmark Electronics,stats
f1000_863,West,stats
f1000_864,Selective Insurance,stats
f1000_865,Party City Holdco,stats
f1000_866,Cheesecake Factory,stats
f1000_867,Lincoln Electric,stats
f1000_868,Carlyle,stats
f1000_869,Enable Midstream Partners,stats
f1000_870,Oceaneering,stats
f1000_871,Vista Outdoor,stats
f1000_872,Middleby,stats
f1000_873,Herman Miller,stats
f1000_874,PerkinElmer,stats
f1000_875,OGE Energy,stats
f1000_876,PCM,stats
f1000_877,Louisiana-Pacific,stats
f1000_878,MPM,stats
f1000_879,Knights of Columbus,stats
f1000_880,Apollo Global Management,stats
f1000_881,Donaldson,stats
f1000_882,American Equity Investment Life,stats
f1000_883,Super Micro Computer,stats
f1000_884,Xilinx,stats
f1000_885,Tupperware Brands,stats
f1000_886,Guess,stats
f1000_887,Nu Skin Enterprises,stats
f1000_888,Magellan Midstream Partners,stats
f1000_889,HNI,stats
f1000_890,Maxim Integrated Products,stats
f1000_891,Affiliated Managers,stats
f1000_892,Express,stats
f1000_893,Boyd Gaming,stats
f1000_894,GEO,stats
f1000_895,Tribune Media,stats
f1000_896,Microchip Technology,stats
f1000_897,Fitbit,stats
f1000_898,Waters,stats
f1000_899,Teledyne Technologies,stats
f1000_900,Digital Realty Trust,stats
f1000_901,RH,stats
f1000_902,Fred's,stats
f1000_903,Universal,stats
f1000_904,CDK Global,stats
f1000_905,IDEX,stats
f1000_906,Cliffs Natural Resources,stats
f1000_907,Curtiss-Wright,stats
f1000_908,Verisk Analytics,stats
f1000_909,NOW,stats
f1000_910,Apollo Education,stats
f1000_911,Kennametal,stats
f1000_912,H.B. Fuller,stats
f1000_913,PharMerica,stats
f1000_914,Engility,stats
f1000_915,Sears Hometown & Outlet Stores,stats
f1000_916,Bio-Rad Laboratories,stats
f1000_917,Federated Mutual Insurance,stats
f1000_918,Mueller Industries,stats
f1000_919,Red Hat,stats
f1000_920,NewMarket,stats
f1000_921,Hospitality Properties Trust,stats
f1000_922,AvalonBay Communities,stats
f1000_923,Renewable Energy,stats
f1000_924,Consol Energy,stats
f1000_925,Ferrellgas Partners,stats
f1000_926,Tower,stats
f1000_927,Autodesk,stats
f1000_928,99 Cents Only Stores,stats
f1000_929,E Trade Financial,stats
f1000_930,Woodward,stats
f1000_931,Esterline Technologies,stats
f1000_932,Itron,stats
f1000_933,Werner Enterprises,stats
f1000_934,Stewart Information Services,stats
f1000_935,Hexcel,stats
f1000_936,Genesee & Wyoming,stats
f1000_937,Primoris Services,stats
f1000_938,Spx Flow,stats
f1000_939,F5 Networks,stats
f1000_940,VeriFone Systems,stats
f1000_941,Texas Roadhouse,stats
f1000_942,NLV Financial,stats
f1000_943,Buffalo Wild Wings,stats
f1000_944,Continental Resources,stats
f1000_945,Arch Coal,stats
f1000_946,Roadrunner Transportation Systems,stats
f1000_947,Cooper,stats
f1000_948,hhgregg,stats
f1000_949,Euronet Worldwide,stats
f1000_950,Griffon,stats
f1000_951,CoreLogic,stats
f1000_952,Nuance Communications,stats
f1000_953,Matson,stats
f1000_954,Popular,stats
f1000_955,Alliance,stats
f1000_956,REV,stats
f1000_957,Rexnord,stats
f1000_958,Cypress Semiconductor,stats
f1000_959,Portland General Electric,stats
f1000_960,Ply Gem,stats
f1000_961,Cal-Maine Foods,stats
f1000_962,Alliance One,stats
f1000_963,AMN Healthcare Services,stats
f1000_964,American Greetings,stats
f1000_965,Blackhawk Network,stats
f1000_966,Pier 1 Imports,stats
f1000_967,Finish Line,stats
f1000_968,BlueLinx,stats
f1000_969,New Jersey Resources,stats
f1000_970,Deckers Outdoor,stats
f1000_971,Murphy Oil,stats
f1000_972,Teleflex,stats
f1000_973,Par Pacific,stats
f1000_974,SL Green Realty,stats
f1000_975,GMS,stats
f1000_976,CoreCivic,stats
f1000_977,Deluxe,stats
f1000_978,Catalent,stats
f1000_979,GoDaddy,stats
f1000_980,Wabash National,stats
f1000_981,Adtalem Global Education,stats
f1000_982,United Refining,stats
f1000_983,Allison Transmission,stats
f1000_984,Atlas Air Worldwide,stats
f1000_985,ResMed,stats
f1000_986,Delta Tucker,stats
f1000_987,FleetCor Technologies,stats
f1000_988,Central Garden & Pet,stats
f1000_989,Beazer Homes USA,stats
f1000_990,New York Community Bancorp,stats
f1000_991,Cadence Design Systems,stats
f1000_992,Carpenter Technology,stats
f1000_993,Marriott Vacations Worldwide,stats
f1000_994,FTI Consulting,stats
f1000_995,Nordson,stats
f1000_996,Briggs & Stratton,stats
f1000_997,Kaman,stats
f1000_998,Overstock.com,stats
f1000_999,Regis,stats
hedge_0,Bridgewater Associates,data_science
hedge_1,AQR Capital Management,data_science
hedge_2,J.P. Morgan Asset Management,data_science
hedge_3,Renaissance Technologies,data_science
hedge_4,Two Sigma,data_science
hedge_5,D. E. Shaw & Co,data_science
hedge_6,Millennium Management,data_science
hedge_7,Man,data_science
hedge_8,Och-Ziff Capital Management,data_science
hedge_9,Winton,data_science
hedge_10,Elliott Management,data_science
hedge_11,Baupost,data_science
hedge_12,Adage Capital Management,data_science
hedge_13,Viking Global Investors,data_science
hedge_15,Davidson Kempner Capital Management,data_science
hedge_16,Citadel,data_science
hedge_17,Marshall Wace,data_science
hedge_18,Lone Pine Capital,data_science
hedge_19,Credit Suisse Asset Management,data_science
hedge_20,Farallon Capital Management,data_science
hedge_21,GAM,data_science
hedge_22,King Street Capital Management,data_science
hedge_23,Platinum Asset Management,data_science
hedge_24,Hillhouse Capital Management,data_science
hedge_25,ValueAct Capital Management,data_science
hedge_26,Pacific Investment Management Co,data_science
hedge_27,Anchorage Capital,data_science
hedge_28,York Capital Management,data_science
hedge_29,Appaloosa Management,data_science
hedge_30,Canyon Partners,data_science
hedge_31,Third Point,data_science
hedge_32,Egerton Capital,data_science
hedge_33,Brevan Howard Capital Management,data_science
hedge_34,Centerbridge Partners,data_science
hedge_35,BlueMountain Capital Management,data_science
hedge_36,Cevian Capital,data_science
hedge_37,Brummer & Partners,data_science
hedge_38,Wellington Alternative Investments,data_science
hedge_39,Moore Capital Management,data_science
hedge_40,Fortress Investment,data_science
hedge_41,Trian Fund Management,data_science
hedge_42,Value Partners,data_science
hedge_43,Goldman Sachs Asset Management,data_science
hedge_44,Graham Capital Management,data_science
hedge_45,Capula Investment Management,data_science
hedge_46,TCI Fund Management,data_science
hedge_47,Balyasny Asset Management,data_science
hedge_48,Henderson AlphaGen,data_science
hedge_49,Highfields Capital Management,data_science
hedge_50,CQS,data_science
hedge_51,GoldenTree Asset Management,data_science
hedge_52,GSO Capital Partners,data_science
hedge_53,Pershing Square Capital Management,data_science
hedge_54,Beach Point Capital Management,data_science
hedge_55,Angelo Gordon & Co,data_science
hedge_56,Lansdowne Partners,data_science
hedge_57,Bracebridge Capital,data_science
hedge_58,Discovery Capital Management,data_science
hedge_59,PointState Capital,data_science
hedge_60,Magnetar Capital,data_science
hedge_61,Nephila Capital,data_science
hedge_62,CarVal Investors,data_science
hedge_63,HBK Capital Management,data_science
hedge_64,Tudor Investment,data_science
hedge_65,Fir Tree Partners,data_science
hedge_66,Carlson Capital,data_science
hedge_67,Glenview Capital Management,data_science
hedge_68,Paulson & Co,data_science
hedge_69,Tiger Global Management,data_science
hedge_70,Marathon Asset Management,data_science
hedge_71,Soroban Capital Partners,data_science
hedge_72,Element Capital Management,data_science
hedge_73,Maverick Capital,data_science
hedge_74,Coatue Management,data_science
hedge_75,Grantham Mayo Van Otterloo,data_science
hedge_76,Cerberus Capital Management,data_science
hedge_77,Senator Investment,data_science
hedge_78,Systematica Investments,data_science
hedge_79,Greenlight Capital,data_science
hedge_80,Caxton Associates,data_science
hedge_81,Lazard Asset Management,data_science
hedge_82,Candriam Investors,data_science
hedge_83,Pictet Asset Management,data_science
hedge_84,Silver Point Capital,data_science
hedge_85,Odey Asset Management,data_science
hedge_86,Capital Fund Management,data_science
hedge_87,Eton Park Capital Management,data_science
hedge_88,Blue Ridge Capital,data_science
hedge_89,GSA Capital Partners,data_science
hedge_90,Eminence Capital,data_science
hedge_91,Pine River Capital Management,data_science
hedge_92,MKP Capital Management,data_science
hedge_93,Taconic Capital Advisors,data_science
hedge_94,Arrowgrass Capital Partners,data_science
hedge_95,JANA Partners,data_science
hedge_96,Scopia Capital,data_science
hedge_97,Redwood Capital Management,data_science
hedge_98,Dymon Asia,data_science
hedge_99,Indus Capital Partners,data_science
hedge_100,Paloma,data_science
vault_0,Cravath Swaine & Moore,consultant
vault_1,Wachtell Lipton Rosen & Katz,consultant
vault_2,Skadden Arps Slate Meagher & Flom and Affiliates,consultant
vault_3,Sullivan & Cromwell,consultant
vault_4,Latham & Watkins,consultant
vault_5,Davis Polk & Wardwell,consultant
vault_6,Simpson Thacher & Bartlett,consultant
vault_7,Kirkland & Ellis,consultant
vault_8,Gibson Dunn & Crutcher,consultant
vault_9,Paul Weiss Rifkind Wharton & Garrison,consultant
vault_10,Weil Gotshal & Manges,consultant
vault_11,Quinn Emanuel Urquhart & Sullivan,consultant
vault_12,Sidley Austin,consultant
vault_13,Cleary Gottlieb Steen & Hamilton,consultant
vault_14,Covington & Burling,consultant
vault_15,Jones Day,consultant
vault_16,Williams & Connolly,consultant
vault_17,Debevoise & Plimpton,consultant
vault_18,White & Case,consultant
vault_19,WilmerHale,consultant
vault_20,Ropes & Gray,consultant
vault_21,Paul Hastings,consultant
vault_22,Boies Schiller Flexner,consultant
vault_23,Morrison & Foerster,consultant
vault_24,Hogan Lovells US,consultant
vault_25,O'Melveny & Myers,consultant
vault_26,Cooley,consultant
vault_27,Proskauer Rose,consultant
vault_28,Akin Gump Strauss Hauer & Feld,consultant
vault_29,Arnold & Porter Kaye Scholer,consultant
vault_30,Baker McKenzie,consultant
vault_31,Mayer Brown,consultant
vault_32,DLA Piper,consultant
vault_33,K&L Gates,consultant
vault_34,Clifford Chance US,consultant
vault_35,Linklaters,consultant
vault_36,Munger Tolles & Olson,consultant
vault_37,Orrick Herrington & Sutcliffe,consultant
vault_38,Wilson Sonsini Goodrich & Rosati,consultant
vault_39,Milbank Tweed Hadley & McCloy,consultant
vault_40,Shearman & Sterling,consultant
vault_41,Morgan Lewis & Bockius,consultant
vault_42,King & Spalding,consultant
vault_43,Baker Botts,consultant
vault_44,Goodwin Procter,consultant
vault_45,Allen & Overy,consultant
vault_46,Winston & Strawn,consultant
vault_47,Cadwalader Wickersham & Taft,consultant
vault_48,Fried Frank Harris Shriver & Jacobson,consultant
vault_49,Perkins Coie,consultant
vault_50,Willkie Farr & Gallagher,consultant
vault_51,Dechert,consultant
vault_52,Greenberg Traurig,consultant
vault_53,Alston & Bird,consultant
vault_54,Jenner & Block,consultant
vault_55,Freshfields Bruckhaus Deringer,consultant
vault_56,McDermott Will & Emery,consultant
vault_57,Cahill Gordon & Reindel,consultant
vault_58,Holland & Knight,consultant
vault_59,Dentons,consultant
vault_60,Susman Godfrey,consultant
vault_61,Pillsbury Winthrop Shaw Pittman,consultant
vault_62,Reed Smith,consultant
vault_63,Baker & Hostetler,consultant
vault_64,Vinson & Elkins,consultant
vault_65,Norton Rose Fulbright,consultant
vault_66,Irell & Manella,consultant
vault_67,Nixon Peabody,consultant
vault_68,Crowell & Moring,consultant
vault_69,Fish & Richardson,consultant
vault_70,Venable,consultant
vault_71,Steptoe & Johnson,consultant
vault_72,Bryan Cave Leighton Paisner,consultant
vault_73,Squire Patton Boggs,consultant
vault_74,Foley & Lardner,consultant
vault_75,Sheppard Mullin Richter & Hampton,consultant
vault_76,McGuireWoods,consultant
vault_77,Locke Lord,consultant
vault_78,Fenwick & West,consultant
vault_79,Arent Fox,consultant
vault_80,Hunton Andrews Kurth,consultant
vault_81,Katten Muchin Rosenman,consultant
vault_82,Schulte Roth & Zabel,consultant
vault_83,Seyfarth Shaw,consultant
vault_84,Pepper Hamilton,consultant
vault_85,Hughes Hubbard & Reed,consultant
vault_86,Mintz Levin Cohn Ferris Glovsky and Popeo,consultant
vault_87,Fox Rothschild,consultant
vault_88,Haynes and Boone,consultant
vault_89,Duane Morris,consultant
vault_90,Drinker Biddle & Reath,consultant
vault_91,Blank Rome,consultant
vault_92,Troutman Sanders,consultant
vault_93,Davis Wright Tremaine,consultant
vault_94,Kilpatrick Townsend & Stockton,consultant
vault_95,Kramer Levin Naftalis & Frankel,consultant
vault_96,Ballard Spahr,consultant
vault_97,Kellogg Hansen Todd Figel & Frederick,consultant
vault_98,Littler Mendelson,consultant
vault_99,Wiley Rein,consultant
vault_100,McKinsey & Company,data_science
vault_101,Bain & Company,data_science
vault_102,The Boston Consulting,data_science
vault_103,Deloitte Consulting,data_science
vault_104,Oliver Wyman,data_science
vault_105,Putnam Associates,data_science
vault_106,EY-Parthenon,data_science
vault_107,PricewaterhouseCoopers Advisory Services,data_science
vault_108,The Bridgespan,data_science
vault_109,Accenture,data_science
vault_110,A.T. Kearney,data_science
vault_111,KPMG,data_science
vault_112,Strategy& part of the PwC network,data_science
vault_113,L.E.K. Consulting,data_science
vault_114,GE Healthcare Partners,data_science
vault_115,The Brattle,data_science
vault_116,Roland Berger,data_science
vault_117,Insight Sourcing,data_science
vault_118,Analysis,data_science
vault_119,Alvarez & Marsal,data_science
vault_121,The Keystone,data_science
vault_122,ghSMART,data_science
vault_123,ClearView Healthcare Partners,data_science
vault_124,ZS,data_science
vault_125,Health Advances,data_science
vault_126,LeapPoint,data_science
vault_127,OC&C Strategy Consultants,data_science
vault_128,Eagle Hill Consulting,data_science
vault_129,Simon-Kucher & Partners,data_science
vault_131,Protiviti,data_science
vault_132,Trinity Partners,data_science
vault_133,Clarkston Consulting,data_science
vault_134,Ignyte,data_science
vault_135,Bates White Economic Consulting,data_science
vault_136,NERA Economic Consulting,data_science
vault_137,Charles River Associates,data_science
vault_138,The Chartis,data_science
vault_139,Cicero,data_science
vault_140,Innosight,data_science
vault_141,Censeo Consulting,data_science
vault_142,Keystone Strategy,data_science
vault_143,The Cambridge,data_science
vault_144,Arthur D. Little,data_science
vault_145,Smartronix,data_science
vault_146,Kenway Consulting,data_science
vault_147,Pace Harmon,data_science
vault_148,DayBlink Consulting,data_science
vault_149,Vivaldi,data_science
vault_150,Cornerstone Research,data_science
vault_151,Alira Health,data_science
vault_152,Goldman Sachs & Co,data_science
vault_153,Evercore,data_science
vault_154,Centerview Partners,data_science
vault_156,Greenhill & Co,data_science
vault_157,Moelis & Company,data_science
vault_158,Perella Weinberg Partners,data_science
vault_159,Guggenheim Securities,data_science
vault_161,Lazard,data_science
vault_162,Houlihan Lokey,data_science
vault_163,William Blair,data_science
vault_164,Pj Solomon,data_science
vault_165,Harris Williams,data_science
vault_166,Cowen,data_science
vault_167,UBS,data_science
vault_168,Loop Capital Markets,data_science
vault_169,J.P. Morgan,data_science
vault_170,Credit Suisse,data_science
vault_171,Barclays Investment Bank,data_science
vault_172,PJT Partners,data_science
vault_173,Citi Institutional Clients,data_science
vault_174,Jefferies,data_science
vault_175,Rothschild,data_science
vault_176,Allen & Company,data_science
vault_177,Qatalyst Partners,data_science
vault_178,Deutsche Bank AG,data_science
vault_179,RBC Capital Markets,data_science
vault_180,Wells Fargo & Company,data_science
vault_181,Macquarie,data_science
vault_182,Piper Jaffray Companies,data_science
vault_183,BMO Capital Markets,data_science
vault_184,Oppenheimer & Co,data_science
vault_185,Baird,data_science
vault_186,Deloitte Corporate Finance,data_science
vault_187,BNP Paribas USA,data_science
vault_188,Nomura,data_science
vault_189,HSBC North America,data_science
vault_191,LionTree Advisors,data_science
vault_192,Royal Bank of Scotland,data_science
vault_193,Cantor Fitzgerald,data_science
vault_195,Tudor Pickering Holt & Co,data_science
vault_196,Societe Generale Corporate & Investment Banking,data_science
vault_198,EY,data_science
vault_199,Brown Brothers Harriman,data_science
vault_200,CIBC World Markets,data_science
vault_201,Lloyds Banking,data_science
vault_202,PwC,stats
vault_203,Deloitte,stats
vault_205,Grant Thornton,stats
vault_206,Bdo Usa,stats
vault_207,Plante Moran,stats
vault_208,Crowe,stats
vault_209,Baker Tilly Virchow Krause,stats
vault_210,Moss Adams,stats
vault_211,Rsm Us,stats
vault_212,Dixon Hughes Goodman,stats
vault_213,Eide Bailly,stats
vault_214,Friedman,stats
vault_215,Frank Rimerman Co,stats
vault_216,Brown Smith Wallace,stats
vault_217,Cbiz Mhm,stats
vault_218,Elliott Davis,stats
vault_219,Armanino,stats
vault_220,PKF O'Connor Davies,stats
vault_221,BPM,stats
vault_222,Withum,stats
vault_223,Schenck SC,stats
vault_224,Sikich,stats
vault_225,Rehmann,stats
vault_226,Marks Paneth,stats
vault_227,MBE CPAs,stats
vault_228,Margolin Winer & Evens,stats
vault_229,Ernst & Young,stats
vault_230,CliftonLarsonAllen,stats
vault_231,CohnReznick,stats
vault_232,BKD,stats
vault_233,Cherry Bekaert,stats
vault_234,Marcum,stats
vault_235,EisnerAmper,stats
vault_236,Wipfli,stats
vault_237,Cohen & Company,stats
vault_238,UHY Advisors,stats
vault_239,RubinBrown,stats
vault_240,Mazars USA,stats
vault_241,The Siegfried,stats
vault_242,Citrin Cooperman & Company,stats
vault_243,Blum Shapiro & Co,stats
vault_244,Carr Riggs & Ingram,stats
vault_245,Novogradac & Company,stats
vault_246,Anchin Block & Anchin,stats
vault_247,Warren Averett,stats
vault_248,Berdon,stats
vault_249,Weaver,stats
vault_250,Blue & Co,stats
vault_251,Doeren Mayhew,stats
nasdaq_TSM,Taiwan Semiconductor Manufacturing Company,stats
nasdaq_SAP,Sap Se,stats
nasdaq_ADBE,Adobe,stats
nasdaq_CRM,Salesforce.com,stats
nasdaq_IBM,International Business Machines,stats
nasdaq_AVGO,Broadcom,stats
nasdaq_VMW,Vmware,stats
nasdaq_ADP,Automatic Data Processing,stats
nasdaq_BIDU,Baidu,stats
nasdaq_INFY,Infosys Limited,stats
nasdaq_AABA,Altaba,stats
nasdaq_WDAY,Workday,stats
nasdaq_NOW,ServiceNow,stats
nasdaq_NOK,Nokia,stats
nasdaq_ETN,Eaton,stats
nasdaq_SQ,Square,stats
nasdaq_NXPI,NXP Semiconductors N.V.,stats
nasdaq_WIT,Wipro Limited,stats
nasdaq_TEAM,Atlassian,stats
nasdaq_HPE,Hewlett Packard Enterprise Company,stats
nasdaq_INFO,IHS Markit,stats
nasdaq_VRSN,VeriSign,stats
nasdaq_PANW,Palo Alto Networks,stats
nasdaq_SPLK,Splunk,stats
nasdaq_DXC,DXC Technology Company,stats
nasdaq_CHKP,Check Point Software Technologies,stats
nasdaq_ANET,Arista Networks,stats
nasdaq_SHOP,Shopify,stats
nasdaq_WPP,WPP,stats
nasdaq_VEEV,Veeva Systems,stats
nasdaq_ANSS,Ansys,stats
nasdaq_STM,STMicroelectronics N.V.,stats
nasdaq_FTNT,Fortinet,stats
nasdaq_MTCH,Match,stats
nasdaq_TTWO,Take-Two Interactive Software,stats
nasdaq_SSNC,SS&C Technologies,stats
nasdaq_STX,Seagate Technology,stats
nasdaq_MRVL,Marvell Technology,stats
nasdaq_ASML,Asml N.V.,stats
nasdaq_PTC,PTC,stats
nasdaq_DATA,Tableau Software,stats
nasdaq_JKHY,Jack Henry & Associates,stats
nasdaq_YNDX,Yandex N.V.,stats
nasdaq_TWLO,Twilio,stats
nasdaq_OTEX,Open Text,stats
nasdaq_ATHM,Autohome,stats
nasdaq_DBX,Dropbox,stats
nasdaq_LN,LINE,stats
nasdaq_IPG,Interpublic of Companies,stats
nasdaq_DOX,Amdocs Limited,stats
nasdaq_WUBA,58.com,stats
nasdaq_NTNX,Nutanix,stats
nasdaq_SNAP,Snap,stats
nasdaq_ULTI,The Ultimate Software,stats
nasdaq_MFGP,Micro Focus Intl,stats
nasdaq_ASX,ASE Technology,stats
nasdaq_FDS,FactSet Research Systems,stats
nasdaq_TRIP,TripAdvisor,stats
nasdaq_EBIX,Ebix,stats
nasdaq_OKTA,Okta,stats
nasdaq_UBNT,Ubiquiti Networks,stats
nasdaq_PAYC,Paycom Software,stats
nasdaq_DOCU,DocuSign,stats
nasdaq_PAGS,PagSeguro Digital,stats
nasdaq_TYL,Tyler Technologies,stats
nasdaq_EPAM,EPAM Systems,stats
nasdaq_PNR,Pentair,stats
nasdaq_BKI,Black Knight,stats
nasdaq_RNG,Ringcentral,stats
nasdaq_IPGP,IPG Photonics,stats
nasdaq_AER,Aercap N.V.,stats
nasdaq_GWRE,Guidewire Software,stats
nasdaq_ZEN,Zendesk,stats
nasdaq_IDTI,Integrated Device Technology,stats
nasdaq_AZPN,Aspen Technology,stats
nasdaq_NATI,National Instruments,stats
nasdaq_MIDD,The Middleby,stats
nasdaq_STNE,StoneCo,stats
nasdaq_ZS,Zscaler,stats
nasdaq_LOGI,Logitech S.A.,stats
nasdaq_TTD,The Trade Desk,stats
nasdaq_HUBS,HubSpot,stats
nasdaq_ARRS,Arris,stats
nasdaq_ESTC,Elastic N.V.,stats
nasdaq_MPWR,Monolithic Power Systems,stats
nasdaq_TSG,The Stars,stats
nasdaq_RP,RealPage,stats
nasdaq_PFPT,Proofpoint,stats
nasdaq_NEWR,New Relic,stats
nasdaq_SWI,SolarWinds,stats
nasdaq_CDAY,Ceridian HCM,stats
nasdaq_CREE,Cree,stats
nasdaq_WIX,Wix.com,stats
nasdaq_PVTL,Pivotal Software,stats
nasdaq_MLNX,Mellanox Technologies,stats
nasdaq_NICE,NICE,stats
nasdaq_GDI,Gardner Denver,stats
nasdaq_LOGM,LogMein,stats
nasdaq_UMC,United Microelectronics,stats
nasdaq_GTES,Gates Industrial,stats
nasdaq_AYX,Alteryx,stats
nasdaq_FLEX,Flex,stats
nasdaq_SMI,Semiconductor Manufacturing,stats
nasdaq_PSTG,Pure Storage,stats
nasdaq_SINA,Sina,stats
nasdaq_NVT,nVent Electric,stats
nasdaq_MOMO,Momo,stats
nasdaq_BB,BlackBerry Limited,stats
nasdaq_HUYA,HUYA,stats
nasdaq_MDSO,Medidata Solutions,stats
nasdaq_INXN,InterXion N.V.,stats
nasdaq_AL,Air Lease,stats
nasdaq_PEGA,Pegasystems,stats
nasdaq_AUO,AU Optronics,stats
nasdaq_MDB,MongoDB,stats
nasdaq_ZNGA,Zynga,stats
nasdaq_CARG,CarGurus,stats
nasdaq_COUP,Coupa Software,stats
nasdaq_PS,Pluralsight,stats
nasdaq_SLAB,Silicon Laboratories,stats
nasdaq_WB,Weibo,stats
nasdaq_VSAT,ViaSat,stats
nasdaq_COMM,CommScope Company,stats
nasdaq_PLAN,Anaplan,stats
nasdaq_JCOM,j2 Global,stats
nasdaq_SMTC,Semtech,stats
nasdaq_YY,YY,stats
nasdaq_AAN,Aaron& 39 s,stats
nasdaq_FEYE,FireEye,stats
nasdaq_PCTY,Paylocity,stats
nasdaq_ACIW,ACI Worldwide,stats
nasdaq_BLKB,Blackbaud,stats
nasdaq_ASGN,ASGN,stats
nasdaq_CSOD,Cornerstone OnDemand,stats
nasdaq_PRSP,Perspecta,stats
nasdaq_QLYS,Qualys,stats
nasdaq_TWOU,2U,stats
nasdaq_CLDR,Cloudera,stats
nasdaq_MANH,Manhattan Associates,stats
nasdaq_VRNT,Verint Systems,stats
nasdaq_TRTN,Triton Limited,stats
nasdaq_CVLT,Commvault Systems,stats
nasdaq_RAMP,LiveRamp,stats
nasdaq_CYBR,CyberArk Software,stats
nasdaq_SAIC,Science Applications International Corporation,stats
nasdaq_CCMP,Cabot Microelectronics,stats
nasdaq_BOX,Box,stats
nasdaq_FIVN,Five9,stats
nasdaq_ERIC,Ericsson,stats
nasdaq_SMAR,Smartsheet,stats
nasdaq_ALRM,Alarm.com,stats
nasdaq_AVLR,Avalara,stats
nasdaq_OMCL,Omnicell,stats
nasdaq_FNSR,Finisar,stats
nasdaq_JBT,John Bean Technologies,stats
nasdaq_KFY,Korn Ferry,stats
nasdaq_APY,Apergy,stats
nasdaq_VIAV,Viavi Solutions,stats
nasdaq_EB,Eventbrite,stats
nasdaq_JOBS,51job,stats
nasdaq_ELLI,Ellie Mae,stats
nasdaq_BL,BlackLine,stats
nasdaq_SOGO,Sogou,stats
nasdaq_SAIL,SailPoint Technologies,stats
nasdaq_QTWO,Q2,stats
nasdaq_TENB,Tenable,stats
nasdaq_SEND,SendGrid,stats
nasdaq_DSGX,The Descartes Systems,stats
nasdaq_ZUO,Zuora,stats
nasdaq_GLOB,Globant S.A.,stats
nasdaq_CRUS,Cirrus Logic,stats
nasdaq_INOV,Inovalon,stats
nasdaq_EPAY,Bottomline Technologies,stats
nasdaq_APPF,AppFolio,stats
nasdaq_EVTC,Evertec,stats
nasdaq_ALTR,Altair Engineering,stats
nasdaq_BRKS,Brooks Automation,stats
nasdaq_UPWK,Upwork,stats
nasdaq_MIME,Mimecast Limited,stats
nasdaq_MDRX,Allscripts Healthcare Solutions,stats
nasdaq_APPN,Appian,stats
nasdaq_NTCT,NetScout Systems,stats
nasdaq_LXFT,Luxoft,stats
nasdaq_EGHT,8x8,stats
nasdaq_SWCH,Switch,stats
nasdaq_POWI,Power Integrations,stats
nasdaq_MB,Mindbody,stats
nasdaq_WBT,Welbilt,stats
nasdaq_CISN,Cision,stats
nasdaq_ACIA,Acacia Communications,stats
nasdaq_EVBG,Everbridge,stats
nasdaq_RPD,Rapid7,stats
nasdaq_SVMK,SVMK,stats
nasdaq_SEDG,SolarEdge Technologies,stats
nasdaq_WK,Workiva,stats
nasdaq_CRTO,Criteo S.A.,stats
nasdaq_PRGS,Progress Software,stats
nasdaq_DIOD,Diodes,stats
nasdaq_BNFT,Benefitfocus,stats
nasdaq_YEXT,Yext,stats
nasdaq_CARS,Cars.com,stats
nasdaq_TSEM,Tower Semiconductor,stats
nasdaq_SPSC,SPS Commerce,stats
nasdaq_VRNS,Varonis Systems,stats
nasdaq_MSTR,MicroStrategy,stats
nasdaq_TTEC,TTEC,stats
nasdaq_IPHI,Inphi,stats
nasdaq_AYR,Aircastle Limited,stats
nasdaq_BITA,Bitauto Limited,stats
nasdaq_KLIC,Kulicke and Soffa Industries,stats
nasdaq_INST,Instructure,stats
nasdaq_GDS,GDS Limited,stats
nasdaq_VRTU,Virtusa,stats
nasdaq_OSIS,OSI Systems,stats
nasdaq_SCWX,SecureWorks,stats
nasdaq_SYNA,Synaptics,stats
nasdaq_ATU,Actuant,stats
nasdaq_GLUU,Glu Mobile,stats
nasdaq_SSTK,Shutterstock,stats
nasdaq_MXL,MaxLinear,stats
nasdaq_DDD,3D Systems,stats
nasdaq_SIMO,Silicon Motion Technology,stats
nasdaq_SPXC,SPX,stats
nasdaq_LPSN,LivePerson,stats
nasdaq_MGRC,McGrath RentCorp,stats
nasdaq_LTRPA,Liberty TripAdvisor,stats
nasdaq_DAVA,Endava,stats
nasdaq_LORL,Loral Space and Communications,stats
nasdaq_AMBA,Ambarella,stats
nasdaq_PRO,PROS,stats
nasdaq_PSDO,Presidio,stats
nasdaq_EFII,Electronics for Imaging,stats
nasdaq_SYKE,Sykes Enterprises,stats
nasdaq_CASA,Casa Systems,stats
nasdaq_FSCT,ForeScout Technologies,stats
nasdaq_AQUA,Evoqua Water Technologies,stats
nasdaq_CSGS,CSG Systems,stats
nasdaq_MTSI,MACOM Technology Solutions,stats
nasdaq_CLS,Celestica,stats
nasdaq_NXGN,NextGen Healthcare,stats
nasdaq_TLND,Talend S.A.,stats
nasdaq_SSYS,Stratasys,stats
nasdaq_EIGI,Endurance,stats
nasdaq_FORM,FormFactor,stats
nasdaq_CSIQ,Canadian Solar,stats
nasdaq_PLUS,ePlus,stats
nasdaq_TNC,Tennant Company,stats
nasdaq_XPER,Xperi,stats
nasdaq_TRUE,TrueCar,stats
nasdaq_CARB,Carbonite,stats
