company,job,location,job_keyword,job_type,qry_company,list_id
Applied Materials Inc.,Process Engineer/Data Scientist IV,"Santa Clara, CA",machine learning,data_science,Applied Materials,f1000_264
Applied Materials Inc.,Advanced Metrology Algorithms (Machine Learning) Developers - (E5),"Santa Clara, CA",machine learning,data_science,Applied Materials,f1000_264
Applied Medical,Machine Operations,"Rancho Santa Margarita, CA",machine learning,data_science,Applied Materials,f1000_264
Applied Materials,Data Scientist,"Santa Clara, CA 95054",machine learning,data_science,Applied Materials,f1000_264
Applied Materials Inc.,Customer Engineer I - (C1),"Hillsboro, OR 97124",machine learning,data_science,Applied Materials,f1000_264
Applied Medical,Metal Injection Molding Specialist,"Lake Forest, CA",machine learning,data_science,Applied Materials,f1000_264
Applied Medical,Surgical Simulation Designer,"Rancho Santa Margarita, CA",machine learning,data_science,Applied Materials,f1000_264
MasterCard,"Senior Analyst, Data Scientist","San Francisco, CA",data scientist,data_science,Mastercard,f1000_266
MasterCard,"Director, Campaign Optimization & Insights","Miami, FL 33132 (Downtown area)",data scientist,data_science,Mastercard,f1000_266
MasterCard,"Manager, Consumer Optimization","Purchase, NY 10577",data scientist,data_science,Mastercard,f1000_266
MasterCard,"Manager, Advanced Analytics","O'Fallon, MO",machine learning,data_science,Mastercard,f1000_266
MasterCard,"Senior Analyst, Data Scientist","San Francisco, CA",machine learning,data_science,Mastercard,f1000_266
MasterCard,"Vice President, Product Development & Innovation, Mastercard Labs","New York, NY 10011 (Chelsea area)",machine learning,data_science,Mastercard,f1000_266
MasterCard,Director - Performance & Chaos Engineering,"New York, NY 10011 (Chelsea area)",machine learning,data_science,Mastercard,f1000_266
MasterCard,"Manager, Consumer Optimization","Purchase, NY 10577",machine learning,data_science,Mastercard,f1000_266
MasterCard,"Sr. Analyst, Business Analysis","O'Fallon, MO",machine learning,data_science,Mastercard,f1000_266
MasterCard,"Manager, Finance Business Partner, Cyber and Intelligence Solutions","O'Fallon, MO",machine learning,data_science,Mastercard,f1000_266
Priceline.com,"Senior Analyst, Hotel Data Analytics","Norwalk, CT 06854",machine learning,data_science,Priceline,f1000_267
Priceline.com,Product Manager,"New York, NY 10038 (Financial District area)",machine learning,data_science,Priceline,f1000_267
Priceline.com,Director of Market Intelligence - Hotels Division,"Norwalk, CT 06854",machine learning,data_science,Priceline,f1000_267
State of Ohio Jobs,Laboratory Scientist 2,"Reynoldsburg, OH 43068",data scientist,data_science,State Street,f1000_270
State of Colorado Job Opportunities,Physical Science Researcher / Scientist IV - Greeley,"Greeley, CO",data scientist,data_science,State Street,f1000_270
The State of New Hampshire,LABORATORY SCIENTIST TRAINEE-III,"Concord, NH",data scientist,data_science,State Street,f1000_270
State Street,"Engineer, AVP",North Carolina,data scientist,data_science,State Street,f1000_270
State of Washington Dept. of Fish and Wildlife,Fish Biologist 1 *00262-19,"Ridgefield, WA",data scientist,data_science,State Street,f1000_270
San Jose State University Research Foundation,Electronics Engineer (Level II),"Mountain View, CA",data scientist,data_science,State Street,f1000_270
State Street,"Experience Designer, Officer","Quincy, MA 02169",machine learning,data_science,State Street,f1000_270
State Street,"Machine Learning Researcher Global Exchange, Assistant Vice President","Cambridge, MA",machine learning,data_science,State Street,f1000_270
State Street,"Quantitative Applications Developer, Officer, Global Exchange","Boston, MA 02116 (South End area)",machine learning,data_science,State Street,f1000_270
State Street,Junior Cloud Data Analyst,"New York, NY",machine learning,data_science,State Street,f1000_270
State Street,"eFX Quantitative Analyst, VP","Boston, MA 02116 (South End area)",machine learning,data_science,State Street,f1000_270
State Street,"Machine Learning Research Quantitative Analyst, Assistant Vice President","Cambridge, MA",machine learning,data_science,State Street,f1000_270
State Street,Quantitative Equity Research Analyst,"Boston, MA",machine learning,data_science,State Street,f1000_270
State Street,Cloud Data Analyst,"New York, NY 10022 (Midtown area)",machine learning,data_science,State Street,f1000_270
State Street,"Engineer, AVP",North Carolina,machine learning,data_science,State Street,f1000_270
L3 Technologies,Engineer/Scientist 5 - Navigation,"Norfolk, VA",data scientist,data_science,L3 Technologies,f1000_272
L3 Technologies,Engineer/Scientist 2 (Electrical/Electronics) - Navigation,"Norfolk, VA",data scientist,data_science,L3 Technologies,f1000_272
L3 Technologies,Engineer/Scientist 2 (Mechanical) - Navigation,"Norfolk, VA",data scientist,data_science,L3 Technologies,f1000_272
L3 Technologies,Software Engineering Intern - AMT,"Tulsa, OK",data scientist,data_science,L3 Technologies,f1000_272
"L3 Technologies, Communications Systems-West",Senior Mechanical Engineer,"Carlsbad, CA",data scientist,data_science,L3 Technologies,f1000_272
L3 Technologies,Engineer - Software 1,"Tulsa, OK",data scientist,data_science,L3 Technologies,f1000_272
L3 Technologies,Senior Optical-Electrical Engineer,"Carlsbad, CA",data scientist,data_science,L3 Technologies,f1000_272
L3 Technologies,Field Test Engineer,"Somerville, MA",data scientist,data_science,L3 Technologies,f1000_272
L3 Technologies,Senior Mechanical Engineer,"San Diego, CA",data scientist,data_science,L3 Technologies,f1000_272
L3 Technologies,Autonomous Software Engineer,"Lafayette, LA",machine learning,data_science,L3 Technologies,f1000_272
L3 Technologies,MIssion Autonomy Software Engineer,"Lafayette, LA",machine learning,data_science,L3 Technologies,f1000_272
L3 Technologies,Autonomous Sensing Software Engineer,"Lafayette, LA",machine learning,data_science,L3 Technologies,f1000_272
L3 Technologies,"Senior Systems Engineer, C5ISR","Camden, NJ",machine learning,data_science,L3 Technologies,f1000_272
"L3 Technologies, Communications Systems-West",Associate Software Engineer - C++ & Networking Technologies,"Salt Lake City, UT",machine learning,data_science,L3 Technologies,f1000_272
L3 Technologies,Associate Software Engineer - C++ & Networking Technologies,"Salt Lake City, UT",machine learning,data_science,L3 Technologies,f1000_272
L3 Technologies,Co-Op (Software Engineer AI for RF Systems),"Salt Lake City, UT",machine learning,data_science,L3 Technologies,f1000_272
L3 Technologies,Senior Staff Engineer - Algorithm Development,"Saint Petersburg, FL",machine learning,data_science,L3 Technologies,f1000_272
L3 Technologies,Senior Level Software Application Architect,"Camden, NJ",machine learning,data_science,L3 Technologies,f1000_272
Praxair,R&D Technician - Adsorption Systems - Temporary,"Tonawanda, NY 14150",data scientist,data_science,Praxair,f1000_274
Universal Electronics,Sr. Technical Program Manager,"San Mateo, CA 94402 (Beresford area)",machine learning,data_science,Universal Health Services,f1000_275
Discover Financial Services,Lead Audit Data Scientist,"Riverwoods, IL",data scientist,data_science,Discover Financial Services,f1000_276
Discover Financial Services,Principal Audit Data Scientist,"Riverwoods, IL",data scientist,data_science,Discover Financial Services,f1000_276
Discover Financial Services,Lead Data Engineer,"Riverwoods, IL",data scientist,data_science,Discover Financial Services,f1000_276
Discover Financial Services,"Sr. Consultant, Analytics","Riverwoods, IL",data scientist,data_science,Discover Financial Services,f1000_276
Discover Financial Services,Lead Data Scientist,"Riverwoods, IL",data scientist,data_science,Discover Financial Services,f1000_276
Discover Financial Services,Sr. Analyst Digital Analytics,"Riverwoods, IL",data scientist,data_science,Discover Financial Services,f1000_276
Discover Financial Services,"Project Manager, Analytics","Riverwoods, IL",data scientist,data_science,Discover Financial Services,f1000_276
Discover Financial Services,Lead Digital Analytics,"Riverwoods, IL",data scientist,data_science,Discover Financial Services,f1000_276
Discover Financial Services,"Senior Associate, Data Engineer- IHM","Riverwoods, IL",data scientist,data_science,Discover Financial Services,f1000_276
Discover Financial Services,Solution Architect,"Riverwoods, IL",machine learning,data_science,Discover Financial Services,f1000_276
Discover Financial Services,Principal Talent Sourcer - Analytics,"Riverwoods, IL",machine learning,data_science,Discover Financial Services,f1000_276
Discover Financial Services,"Sr. Consultant, Data Analytics","Riverwoods, IL",machine learning,data_science,Discover Financial Services,f1000_276
Discover Financial Services,"Sr. Consultant, Analytics","Riverwoods, IL",machine learning,data_science,Discover Financial Services,f1000_276
Discover Financial Services,Senior Analyst,"Phoenix, AZ",machine learning,data_science,Discover Financial Services,f1000_276
Discover Financial Services,"Consultant, Modeling","Phoenix, AZ",machine learning,data_science,Discover Financial Services,f1000_276
Discover Financial Services,Lead Audit Data Scientist,"Riverwoods, IL",machine learning,data_science,Discover Financial Services,f1000_276
Discover Financial Services,Lead Programmer,"Riverwoods, IL",machine learning,data_science,Discover Financial Services,f1000_276
Discover Financial Services,Senior Credit Risk Analyst,"Riverwoods, IL",machine learning,data_science,Discover Financial Services,f1000_276
Occidental Petroleum,Production Engineer,"Houston, TX",data scientist,data_science,Occidental Petroleum,f1000_277
Occidental Petroleum,Algorithm Engineer,"Houston, TX",machine learning,data_science,Occidental Petroleum,f1000_277
United States Steel,Maintenance Planner,"Pine Bluff, AR",machine learning,data_science,United States Steel,f1000_278
United States Steel,Automation Solution Architect I/II/III,"Pittsburgh, PA 15203 (Southside Slopes area)",machine learning,data_science,United States Steel,f1000_278
Baxter,Production Maintenance Technician,"Opelika, AL 36801",machine learning,data_science,Baxter,f1000_280
Baker Hughes,"Staff Data Scientist - Minden, NV","Minden, NV",data scientist,data_science,Baker Hughes,f1000_284
Baker Hughes,"Sr Staff Data Scientist-Minden, NV","Minden, NV",data scientist,data_science,Baker Hughes,f1000_284
Baker Hughes,Sr Staff Data Scientist - Deep Learning,"San Ramon, CA",data scientist,data_science,Baker Hughes,f1000_284
Baker Hughes,Data Engineer,"Houston, TX",data scientist,data_science,Baker Hughes,f1000_284
Baker Hughes,"Research & Development Scientist (Pressure Pumping) - Tomball, TX","Tomball, TX 77375",data scientist,data_science,Baker Hughes,f1000_284
Baker Hughes,"Laboratory Chemical Characterization Scientist (R&D) - Houston, TX","Houston, TX",data scientist,data_science,Baker Hughes,f1000_284
Baker Hughes,"Environmental Scientist (Upstream Chemicals) St Louis, MO","St. Louis, MO",data scientist,data_science,Baker Hughes,f1000_284
Baker Hughes,"Technical Services Scientist (OFS-PP) - Tomball, TX","Tomball, TX 77375",data scientist,data_science,Baker Hughes,f1000_284
Baker Hughes,"Senior Software Engineer - Foxborough, MA","Foxborough, MA",data scientist,data_science,Baker Hughes,f1000_284
Baker Hughes,"Staff Data Scientist - Minden, NV","Minden, NV",machine learning,data_science,Baker Hughes,f1000_284
Baker Hughes,Sr Staff Data Scientist - Deep Learning,"San Ramon, CA",machine learning,data_science,Baker Hughes,f1000_284
Baker Hughes,ASPIRE Leadership Development Program: Engineering & Technology Track - 2019 Opportunities (USA),United States,machine learning,data_science,Baker Hughes,f1000_284
Baker Hughes,Quality Tech,"Longmont, CO",machine learning,data_science,Baker Hughes,f1000_284
Baker Hughes,Data Engineer,"Houston, TX",machine learning,data_science,Baker Hughes,f1000_284
Baker Hughes,"Sr Staff Data Scientist-Minden, NV","Minden, NV",machine learning,data_science,Baker Hughes,f1000_284
Baker Hughes,Analytics Software Delivery QA Engineer,"San Ramon, CA",machine learning,data_science,Baker Hughes,f1000_284
Baker Hughes,Sr. Analytics Software Delivery Engineer,"San Ramon, CA",machine learning,data_science,Baker Hughes,f1000_284
Baker Hughes,Director of North America Measurement and Sensing Service,"Pasadena, TX",machine learning,data_science,Baker Hughes,f1000_284
Ally Financial Inc.,Sr. Director of Artificial Intelligence,"Charlotte, NC 28217 (Olde Whitehall area)",machine learning,data_science,Ally Financial,f1000_285
Learning Ally,Foundation Relations Associate,"Princeton, NJ 08540",machine learning,data_science,Ally Financial,f1000_285
Ally Financial Inc.,Cyber Security Data Engineer (Splunk),"Charlotte, NC 28217 (Olde Whitehall area)",machine learning,data_science,Ally Financial,f1000_285
Owens & Minor,Clean Room Assembler,"Toano, VA",machine learning,data_science,Owens & Minor,f1000_287
Owens & Minor,Warehouse Leadperson,"Romulus, MI",machine learning,data_science,Owens & Minor,f1000_287
Owens & Minor,Warehouse Lead-2nd Shift,"Cleveland, OH",machine learning,data_science,Owens & Minor,f1000_287
Advance Auto Parts,Associate Data Scientist,"Raleigh, NC",data scientist,data_science,Advance Auto Parts,f1000_291
Advance Auto Parts,Senior Marketing Analyst,"Raleigh, NC",data scientist,data_science,Advance Auto Parts,f1000_291
Advance Auto Parts,Associate Data Scientist,"Raleigh, NC",machine learning,data_science,Advance Auto Parts,f1000_291
Advance Auto Parts,Sr. Financial Analyst,"Raleigh, NC",machine learning,data_science,Advance Auto Parts,f1000_291
Advance Auto Parts,FP&A Technical Analyst,"Raleigh, NC",machine learning,data_science,Advance Auto Parts,f1000_291
Advance Auto Parts,Senior Marketing Analyst,"Raleigh, NC",machine learning,data_science,Advance Auto Parts,f1000_291
Health Fidelity,Data Integration Engineer,"Pittsburgh, PA",machine learning,data_science,Fidelity National Financial,f1000_292
Health Fidelity,Software Engineer,"San Mateo, CA 94402 (Beresford area)",machine learning,data_science,Fidelity National Financial,f1000_292
US Department of the Air Force,Chemist,"Edwards AFB, CA",data scientist,data_science,Air Products & Chemicals,f1000_293
US Department of the Air Force,Toxicology Series,"Wright-Patterson AFB, OH",data scientist,data_science,Air Products & Chemicals,f1000_293
Air Products,Vehicle / Fleet Mechanic,"Odessa, TX 79766",machine learning,data_science,Air Products & Chemicals,f1000_293
MGM Resorts International,Analyst – Advanced Analytics (Corporate),"Las Vegas, NV",data scientist,data_science,MGM Resorts,f1000_296
MGM Resorts International,Senior Analyst – Advanced Analytics (Corporate),"Las Vegas, NV",data scientist,data_science,MGM Resorts,f1000_296
MGM Resorts International,Technology Engineering Program (TEP) – DevOps,"Las Vegas, NV",machine learning,data_science,MGM Resorts,f1000_296
MGM Resorts International,Manager of Data Science (Corporate),"Las Vegas, NV",machine learning,data_science,MGM Resorts,f1000_296
MGM Resorts International,Director of Data Science (Corporate),"Las Vegas, NV",machine learning,data_science,MGM Resorts,f1000_296
MGM Resorts International,Senior Product Manager,"Las Vegas, NV",machine learning,data_science,MGM Resorts,f1000_296
MGM Resorts International,Executive Director Technical Program Management,"Las Vegas, NV",machine learning,data_science,MGM Resorts,f1000_296
MGM Resorts International,Revenue Analyst/Modeler (Corporate),"Las Vegas, NV",machine learning,data_science,MGM Resorts,f1000_296
MGM Resorts International,Lead Data Integration Architect (Corporate),"Las Vegas, NV",machine learning,data_science,MGM Resorts,f1000_296
Corning,Enterprise Data Scientist,"Painted Post, NY 14870",data scientist,data_science,Corning,f1000_297
Corning,Research Scientist - Material Science,"Painted Post, NY 14870",data scientist,data_science,Corning,f1000_297
Corning,Statistician & Data Analysis Scientist,"Painted Post, NY 14870",data scientist,data_science,Corning,f1000_297
Corning,RD&E Data Systems and Knowledge Representation,"Painted Post, NY 14870",data scientist,data_science,Corning,f1000_297
Corning,Research Scientist-Micro & Surface Analysis,"Painted Post, NY 14870",data scientist,data_science,Corning,f1000_297
OWENS CORNING,"Sr Scientist II, Thermoset","Granville, OH",data scientist,data_science,Corning,f1000_297
Corning,Glass Surface Scientist,"Painted Post, NY 14870",data scientist,data_science,Corning,f1000_297
Corning,Development Scientist,"Painted Post, NY 14870",data scientist,data_science,Corning,f1000_297
Corning,Materials Development Scientist,"Painted Post, NY 14870",data scientist,data_science,Corning,f1000_297
Corning,Enterprise Data Scientist,"Painted Post, NY 14870",machine learning,data_science,Corning,f1000_297
Corning,Statistician & Data Analysis Scientist,"Painted Post, NY 14870",machine learning,data_science,Corning,f1000_297
OWENS CORNING,Engineering Lead,"Atlanta, GA",machine learning,data_science,Corning,f1000_297
OWENS CORNING,Technician,"Granville, OH 43023",machine learning,data_science,Corning,f1000_297
Corning,"Sr. QA Engineer, NMS/Data Analytics","Milpitas, CA 95035",machine learning,data_science,Corning,f1000_297
Corning,Sr Research Engineer - Equipment,"Painted Post, NY 14870",machine learning,data_science,Corning,f1000_297
Corning,Sr. Software Engineer/Developer,"Corning, NY 14830",machine learning,data_science,Corning,f1000_297
Corning,Data Labs Technical Architect,"Painted Post, NY 14870",machine learning,data_science,Corning,f1000_297
Owens Corning,Industrial Millwright - Electrical Apprentice,"Portland, OR",machine learning,data_science,Corning,f1000_297
First Republic Bank,"Data Scientist, Eagle Intel.","San Francisco, CA 94104 (Financial District area)",data scientist,data_science,Republic Services,f1000_298
First Republic Bank,Director of Data & Analytics,"San Francisco, CA 94104 (Financial District area)",data scientist,data_science,Republic Services,f1000_298
First Republic Bank,"Senior Manager, Marketing Analytics","San Francisco, CA 94104 (Financial District area)",data scientist,data_science,Republic Services,f1000_298
First Republic Bank,Quantitative Analyst,"San Francisco, CA 94104 (Financial District area)",machine learning,data_science,Republic Services,f1000_298
First Republic Bank,"Senior Manager, Marketing Analytics","San Francisco, CA 94104 (Financial District area)",machine learning,data_science,Republic Services,f1000_298
Republic Services,Data Analyst Marketing Segmentation,"Phoenix, AZ 85002 (Central City area)",machine learning,data_science,Republic Services,f1000_298
Republic Services,Pricing Analyst Operations (Revenue Assurance),"Phoenix, AZ 85002 (Central City area)",machine learning,data_science,Republic Services,f1000_298
First Republic Bank,Internal Audit Senior Data Analyst,"San Francisco, CA 94104 (Financial District area)",machine learning,data_science,Republic Services,f1000_298
Pacific Biosciences,"Field Applications Scientist, Tristate (NY, NJ, & CT), or PA","Jamaica, NY 11430",data scientist,data_science,Pacific Life,f1000_301
Pacific Life,Social Media Marketing Strategist,"Aliso Viejo, CA 92656",data scientist,data_science,Pacific Life,f1000_301
Pacific Investment Management Company LLC,"Sr. Data Architect, Core Engineering","Newport Beach, CA 92660",data scientist,data_science,Pacific Life,f1000_301
Pacific Investment Management Company LLC,"Lead Data Architect, Core Engineering","Newport Beach, CA 92660",data scientist,data_science,Pacific Life,f1000_301
Pacific Northwest National Laboratory,User Experience Designer,"Richland, WA",data scientist,data_science,Pacific Life,f1000_301
Pacific BioLabs,Toxicology Director,"Hercules, CA 94547",data scientist,data_science,Pacific Life,f1000_301
GEORGIA-PACIFIC,RESEARCH & DEVELOPMENT TECHNiCIAN,"Decatur, GA 30035",data scientist,data_science,Pacific Life,f1000_301
Pacific Northwest National Laboratory,Cyber Security Analyst,"Richland, WA",data scientist,data_science,Pacific Life,f1000_301
Pacific Biosciences,"Director / Senior Director of Manufacturing Engineering and Production, SMRT Cells","Menlo Park, CA 94025",data scientist,data_science,Pacific Life,f1000_301
GEORGIA-PACIFIC,Entry Level Operator - $18+ per hour,"Clatskanie, OR 97016",machine learning,data_science,Pacific Life,f1000_301
GEORGIA-PACIFIC,Production Associate,"Big Island, VA 24526",machine learning,data_science,Pacific Life,f1000_301
GEORGIA-PACIFIC,PLYWOOD PRODUCTION TRAINEE,"Prosperity, SC 29127",machine learning,data_science,Pacific Life,f1000_301
Pacific Life,Sr Data Engineer,"Newport Beach, CA",machine learning,data_science,Pacific Life,f1000_301
GEORGIA-PACIFIC,TRAINING SPECIALIST,"Palatka, FL 32177",machine learning,data_science,Pacific Life,f1000_301
Georgia-Pacific,Lumber Production Associate,"Brogden, NC",machine learning,data_science,Pacific Life,f1000_301
GEORGIA-PACIFIC,PRODUCTION OPERATOR,"Monroeville, AL 36460",machine learning,data_science,Pacific Life,f1000_301
GEORGIA-PACIFIC,General Laborer,"Quanah, TX",machine learning,data_science,Pacific Life,f1000_301
GEORGIA-PACIFIC,Machine Operator,"Kansas City, MO 64116",machine learning,data_science,Pacific Life,f1000_301
SunTrust,Consumer Banking Data Scientist,"Atlanta, GA",data scientist,data_science,SunTrust Banks,f1000_302
SunTrust,Business Banking Data Scientist,"Atlanta, GA",data scientist,data_science,SunTrust Banks,f1000_302
BorgWarner,Manufacturing Engineering Technician - Machining - 3rd Shift,"Asheville, NC",machine learning,data_science,BorgWarner,f1000_304
BorgWarner,Sr. Manufacturing Engineer,"Ithaca, NY",machine learning,data_science,BorgWarner,f1000_304
BorgWarner,Test Technician II,"Anderson, IN",machine learning,data_science,BorgWarner,f1000_304
BorgWarner,Build Technician,"Anderson, IN",machine learning,data_science,BorgWarner,f1000_304
BorgWarner,Sr. Test & Validation Engineer – Electric Motors,"Anderson, IN",machine learning,data_science,BorgWarner,f1000_304
BorgWarner,Senior Controls Engineer,"Ithaca, NY",machine learning,data_science,BorgWarner,f1000_304
BorgWarner,Controls Technician (Operations) 2nd Shift,"Asheville, NC",machine learning,data_science,BorgWarner,f1000_304
BorgWarner,Maintenance Technician II - 2nd Shift,"Fletcher, NC 28732",machine learning,data_science,BorgWarner,f1000_304
BorgWarner,Senior Maintenance Technician,"Anderson, IN",machine learning,data_science,BorgWarner,f1000_304
Ball Aerospace,"Engineer II, Commercial Analytics Data Strategist – (664918)","Broomfield, CO",data scientist,data_science,Ball,f1000_305
Ball Aerospace,Research & Development Experimentalist (665810),"Albuquerque, NM",data scientist,data_science,Ball,f1000_305
Ball Aerospace,Intelligence Analyst I (664844),"Dayton, OH",data scientist,data_science,Ball,f1000_305
Ball Aerospace,Electronic Technician II (663586),"Boulder, CO",data scientist,data_science,Ball,f1000_305
Ball Aerospace,Research & Development Experimentalist Senior (665812),"Albuquerque, NM",data scientist,data_science,Ball,f1000_305
Ball Aerospace,Research & Development Analyst Senior (665809),"Albuquerque, NM",data scientist,data_science,Ball,f1000_305
Ball Aerospace,Material Control Analyst (665053),"Westminster, CO",data scientist,data_science,Ball,f1000_305
Ball Aerospace,Technician III-Metrology (664170),"Boulder, CO",data scientist,data_science,Ball,f1000_305
Ball Aerospace,Manufacturing Planner (663573)- SECURITY CLEARANCE REQUIRED,"Boulder, CO",data scientist,data_science,Ball,f1000_305
Ball Corporation,"Innovation Engineer, Emerging Technologies","Westminster, CO",machine learning,data_science,Ball,f1000_305
Ball Aerospace,Engineer II - Radar Signal & Image Processing (665784),"Dayton, OH",machine learning,data_science,Ball,f1000_305
Ball Aerospace,Director of Advanced Development - CAST (665483),"Boulder, CO",machine learning,data_science,Ball,f1000_305
Ball Aerospace,Sr. Algorithm & Analysis Software Engineer (665174) - Security Clearance Required,"Boulder, CO",machine learning,data_science,Ball,f1000_305
Ball Aerospace,Algorithm & Analysis Software Engineer II (665013) - Security Clearance Required,"Boulder, CO",machine learning,data_science,Ball,f1000_305
Public Consulting Group,Data Engineer,"Olympia, WA",data scientist,data_science,Public Service Enterprise,f1000_307
Chicago Public Schools,Enterprise Server Engineer,"Chicago, IL",machine learning,data_science,Public Service Enterprise,f1000_307
The Public Library of Science (PLoS),"Executive Director, Technology & Digital Strategy","San Francisco, CA",machine learning,data_science,Public Service Enterprise,f1000_307
Chicago Public Schools - CPS,IT Service Manager,"Chicago, IL",machine learning,data_science,Public Service Enterprise,f1000_307
Gwinnett County Public Schools,Sr Enterprise Network Engineer - Network/Telecommunication Svcs,"Gwinnett County, GA",machine learning,data_science,Public Service Enterprise,f1000_307
Eastman,Architectural Formulation Scientist,"Kingsport, TN",data scientist,data_science,Eastman Chemical,f1000_308
Eastman,NMR Spectroscopist,"Kingsport, TN",data scientist,data_science,Eastman Chemical,f1000_308
Eastman,Applications Development Scientist,"Martinsville, VA",data scientist,data_science,Eastman Chemical,f1000_308
Eastman,"Global Architectural Coatings Technology Leader - Kingsport, TN","Kingsport, TN",data scientist,data_science,Eastman Chemical,f1000_308
eBay Inc.,Sr Data Scientist,"Bellevue, WA",data scientist,data_science,eBay,f1000_309
eBay Inc.,Data Scientist/Statistician,"San Jose, CA",data scientist,data_science,eBay,f1000_309
eBay Inc.,"Data Scientist, Product analytics","San Francisco, CA",data scientist,data_science,eBay,f1000_309
eBay Inc.,Quantitative Analyst,"San Francisco, CA",data scientist,data_science,eBay,f1000_309
eBay Inc.,Sr. Machine Learning Scientist,"San Francisco, CA",data scientist,data_science,eBay,f1000_309
eBay Inc.,Quantitative Trader,"San Francisco, CA",data scientist,data_science,eBay,f1000_309
eBay Inc.,Pricing Operations Specialist,"San Francisco, CA",data scientist,data_science,eBay,f1000_309
eBay Inc.,Sr. Machine Learning Engineer,"San Francisco, CA",data scientist,data_science,eBay,f1000_309
eBay Inc.,Sr. Inventory Manager,"San Francisco, CA",data scientist,data_science,eBay,f1000_309
eBay Inc.,Sr. Machine Learning Scientist,"San Francisco, CA",machine learning,data_science,eBay,f1000_309
eBay Inc.,Data Scientist/Statistician,"San Jose, CA",machine learning,data_science,eBay,f1000_309
eBay Inc.,Sr. Machine Learning Engineer,"San Francisco, CA",machine learning,data_science,eBay,f1000_309
eBay Inc.,Sr Data Scientist,"Bellevue, WA",machine learning,data_science,eBay,f1000_309
eBay Inc.,Analytics Manager,"Brisbane, CA",machine learning,data_science,eBay,f1000_309
eBay Inc.,Product Manager,"San Francisco, CA",machine learning,data_science,eBay,f1000_309
eBay Inc.,Sr Software Engineer,"Bellevue, WA",machine learning,data_science,eBay,f1000_309
eBay Inc.,Head of Analytics Infrastructure Eng,"San Jose, CA",machine learning,data_science,eBay,f1000_309
eBay Inc.,Senior Back-end Software Engineer,"San Jose, CA",machine learning,data_science,eBay,f1000_309
"Frontier Technology, Inc.",Principal Scientist,"Beverly, MA 01915",data scientist,data_science,Frontier Communications,f1000_312
Netflix,"Senior Data Scientist, Customer Experience","Los Gatos, CA",data scientist,data_science,Netflix,f1000_313
Netflix,Senior Research Scientist,"Los Gatos, CA",data scientist,data_science,Netflix,f1000_313
Netflix,"Data Visualization Creator, Finance Analytics","Los Angeles, CA",data scientist,data_science,Netflix,f1000_313
Netflix,"Director, Studio Science & Analytics","Los Angeles, CA",data scientist,data_science,Netflix,f1000_313
Netflix,"Senior Data Engineer, FinTech and Membership Platform","Los Gatos, CA 95032",data scientist,data_science,Netflix,f1000_313
Netflix,"Science & Analytics Leader, Marketing","Los Gatos, CA",data scientist,data_science,Netflix,f1000_313
Netflix,"Senior Software Engineer, Data Platform Insights","Los Gatos, CA",data scientist,data_science,Netflix,f1000_313
Netflix,Senior Software Engineer,"Los Gatos, CA",data scientist,data_science,Netflix,f1000_313
Netflix,Senior Open Source Software Engineer,"Los Gatos, CA 95032",data scientist,data_science,Netflix,f1000_313
Netflix,Senior Research Scientist,"Los Gatos, CA 95032",machine learning,data_science,Netflix,f1000_313
Netflix,"Director, Studio Science & Analytics","Los Angeles, CA",machine learning,data_science,Netflix,f1000_313
Netflix,Manager,"Los Gatos, CA 95032",machine learning,data_science,Netflix,f1000_313
Netflix,"Senior Data Scientist, Customer Experience","Los Gatos, CA",machine learning,data_science,Netflix,f1000_313
Netflix,Senior Software Engineer,"Los Gatos, CA",machine learning,data_science,Netflix,f1000_313
Netflix,Senior Research Engineer,"Los Gatos, CA",machine learning,data_science,Netflix,f1000_313
Netflix,Director of Product Innovation,"Los Gatos, CA",machine learning,data_science,Netflix,f1000_313
Netflix,Sr. DevOps Engineer,"Los Gatos, CA",machine learning,data_science,Netflix,f1000_313
Netflix,"Senior Software Engineer, Security","Los Gatos, CA 95032",machine learning,data_science,Netflix,f1000_313
American Family Insurance,Data Science Engineer I or II,"Madison, WI",data scientist,data_science,American Family Insurance,f1000_314
First American,Senior Data Analyst,"Santa Ana, CA 92707",data scientist,data_science,American Family Insurance,f1000_314
American Express,Campus Graduate – 2019 Data Scientist / Analytics Manager / Product Manager Summer Internships in Credit & Fraud Risk,United States,data scientist,data_science,American Family Insurance,f1000_314
American Family Insurance,Senior Data Science Engineer,"Madison, WI",data scientist,data_science,American Family Insurance,f1000_314
American Express,Campus Undergraduate - 2019 Credit & Fraud Risk - Full-Time Analyst,United States,machine learning,data_science,American Family Insurance,f1000_314
American Express,Campus Graduate – 2019 Data Scientist / Analytics Manager / Product Manager Summer Internships in Credit & Fraud Risk,United States,machine learning,data_science,American Family Insurance,f1000_314
American Family Insurance,Senior Data Science Engineer,"Madison, WI",machine learning,data_science,American Family Insurance,f1000_314
Expedia,Marketing Data Scientist,"Bellevue, WA 98004 (Downtown area)",data scientist,data_science,Expedia,f1000_316
Expedia,Senior Data Scientist,"Bellevue, WA 98004 (Downtown area)",data scientist,data_science,Expedia,f1000_316
Expedia,Data Scientist II - Business Insights,"Bellevue, WA 98004 (Downtown area)",data scientist,data_science,Expedia,f1000_316
Expedia,"Senior Technical Product Manager, Data Science","Bellevue, WA 98004 (Downtown area)",data scientist,data_science,Expedia,f1000_316
